s,lat,long,label,image
http://dbpedia.org/resource/Spain,40.0,-4.0,Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Bandera_de_España.svg?width=300
http://dbpedia.org/resource/Trinidad,10.4606,-61.2486,Trinidad,http://commons.wikimedia.org/wiki/Special:FilePath/Td-map.png?width=300
http://dbpedia.org/resource/Trinidad,10.4606,-61.2486,Trinidad,http://commons.wikimedia.org/wiki/Special:FilePath/Td-map.png?width=300
