s,lat,long,label,image
http://dbpedia.org/resource/Kerava,60.4,25.1,Kerava,http://commons.wikimedia.org/wiki/Special:FilePath/Kerava_keskusta_2.jpg?width=300
http://dbpedia.org/resource/Geneva,46.2017,6.14694,Geneva,http://commons.wikimedia.org/wiki/Special:FilePath/Geneve_2005_001_Ork.ch.jpg?width=300
