s,lat,long,label,image
http://dbpedia.org/resource/Italy,41.9,12.0,Italy,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Italy.svg?width=300
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Bolshoi_Theatre,55.7603,37.6186,Bolshoi Theatre,http://commons.wikimedia.org/wiki/Special:FilePath/Moscow-Bolshoi-Theare-1.jpg?width=300
"http://dbpedia.org/resource/Atlantic_City,_New_Jersey",39.3625,-74.425,"Atlantic City, New Jersey",http://commons.wikimedia.org/wiki/Special:FilePath/Atlantic_City_skyline_from_47th_floor_of_Revel.jpg?width=300
