s,lat,long,label,image
http://dbpedia.org/resource/Chile,-34.0,-71.0,Chile,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Chile.svg?width=300
http://dbpedia.org/resource/Carnegie_Hall,40.765,-73.98,Carnegie Hall,http://commons.wikimedia.org/wiki/Special:FilePath/Carnegie_Hall_-_Full_(48155558466).jpg?width=300
