s,lat,long,label,image
http://dbpedia.org/resource/Cuba,22.0,-82.3833,Cuba,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Cuba.svg?width=300
http://dbpedia.org/resource/Venezuela,7.0,-66.9167,Venezuela,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Venezuela.svg?width=300
