s,lat,long,label,image
http://dbpedia.org/resource/Philadelphia,39.9528,-75.1636,Philadelphia,http://commons.wikimedia.org/wiki/Special:FilePath/Philadelphia_skyline_from_South_Street_Bridge_January_2020_(rotate_2_degrees_perspective_correction_crop_4-1).jpg?width=300
http://dbpedia.org/resource/Royal_Academy_of_Arts,51.5092,-0.139444,Royal Academy of Arts,http://commons.wikimedia.org/wiki/Special:FilePath/Burlington_House.jpg?width=300
