s,lat,long,label,image
http://dbpedia.org/resource/Detroit,42.3314,-83.0995,Detroit,http://commons.wikimedia.org/wiki/Special:FilePath/Detroit_Skyline_(123143197).jpeg?width=300
http://dbpedia.org/resource/Copenhagen,55.6761,12.5683,Copenhagen,http://commons.wikimedia.org/wiki/Special:FilePath/Christiansborg_fra_Nikolaj_Kirken.jpg?width=300
http://dbpedia.org/resource/Denmark,56.0,10.0,Denmark,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Denmark.svg?width=300
http://dbpedia.org/resource/Germany,51.0,9.0,Germany,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Germany.svg?width=300
