s,lat,long,label,image
"http://dbpedia.org/resource/Dillingen,_Saarland",49.35,6.73333,"Dillingen, Saarland",http://commons.wikimedia.org/wiki/Special:FilePath/DillingenSaar_von_Siersburg.jpg?width=300
http://dbpedia.org/resource/Kingdom_of_Prussia,,,Kingdom of Prussia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Prussia_(1892-1918).svg?width=300
http://dbpedia.org/resource/Germany,51.0,9.0,Germany,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Germany.svg?width=300
http://dbpedia.org/resource/Bonn,50.7333,7.1,Bonn,"http://commons.wikimedia.org/wiki/Special:FilePath/Bonn-Bundesviertel,_Luftaufnahme_2010.jpg?width=300"
