s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/North_Vietnam,21.0283,105.854,North Vietnam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Empire_of_Vietnam_(1945).svg?width=300
http://dbpedia.org/resource/South_Vietnam,10.7756,106.702,South Vietnam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_South_Vietnam.svg?width=300
http://dbpedia.org/resource/Vietnam,16.0,105.85,Vietnam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Vietnam.svg?width=300
http://dbpedia.org/resource/North_Vietnam,21.0283,105.854,North Vietnam,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Empire_of_Vietnam_(1945).svg?width=300
http://dbpedia.org/resource/Seattle,47.6097,-122.333,Seattle,http://commons.wikimedia.org/wiki/Special:FilePath/Downtown_Seattle_skyline_from_Kerry_Park_-_October_2019.jpg?width=300
"http://dbpedia.org/resource/Winfield,_Kansas",37.2397,-96.9956,"Winfield, Kansas",http://commons.wikimedia.org/wiki/Special:FilePath/Winfieldks.jpg?width=300
http://dbpedia.org/resource/Germany,51.0,9.0,Germany,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Germany.svg?width=300
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
http://dbpedia.org/resource/International_Standard_Book_Number,,,International Standard Book Number,
