s,lat,long,label,image
http://dbpedia.org/resource/West_Virginia,39.0,-80.0,West Virginia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_West_Virginia.svg?width=300
http://dbpedia.org/resource/Baltimore–Washington_metropolitan_area,,,Baltimore–Washington metropolitan area,
"http://dbpedia.org/resource/Charleston,_West_Virginia",38.3472,-81.6333,"Charleston, West Virginia",http://commons.wikimedia.org/wiki/Special:FilePath/CharlestonWV.jpg?width=300
http://dbpedia.org/resource/Virginia,37.0,-79.0,Virginia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Virginia.svg?width=300
http://dbpedia.org/resource/West_Virginia,39.0,-80.0,West Virginia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_West_Virginia.svg?width=300
"http://dbpedia.org/resource/Charleston,_West_Virginia",38.3472,-81.6333,"Charleston, West Virginia",http://commons.wikimedia.org/wiki/Special:FilePath/CharlestonWV.jpg?width=300
http://dbpedia.org/resource/Virginia,37.0,-79.0,Virginia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Virginia.svg?width=300
