s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
"http://dbpedia.org/resource/Soul_City,_North_Carolina",36.4086,-78.2703,"Soul City, North Carolina",http://commons.wikimedia.org/wiki/Special:FilePath/Soul_City_entrance.jpg?width=300
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/Philadelphia,39.9528,-75.1636,Philadelphia,http://commons.wikimedia.org/wiki/Special:FilePath/Philadelphia_skyline_from_South_Street_Bridge_January_2020_(rotate_2_degrees_perspective_correction_crop_4-1).jpg?width=300
