s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Prague,50.0875,14.4214,Prague,http://commons.wikimedia.org/wiki/Special:FilePath/Prague_(6365119737).jpg?width=300
