s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
"http://dbpedia.org/resource/Sparta,_Tennessee",35.9322,-85.4697,"Sparta, Tennessee",http://commons.wikimedia.org/wiki/Special:FilePath/Downtown-Sparta-tn1.jpg?width=300
http://dbpedia.org/resource/Sparta,37.0819,22.4236,Sparta,http://commons.wikimedia.org/wiki/Special:FilePath/Spartan_hoplite_shield.svg?width=300
