s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Denmark,56.0,10.0,Denmark,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Denmark.svg?width=300
http://dbpedia.org/resource/Hawaii,21.5,-158.0,Hawaii,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Hawaii.svg?width=300
