s,lat,long,label,image
http://dbpedia.org/resource/Virginia,37.0,-79.0,Virginia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Virginia.svg?width=300
http://dbpedia.org/resource/Venezuela,7.0,-66.9167,Venezuela,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Venezuela.svg?width=300
http://dbpedia.org/resource/Gipuzkoa,43.1667,-2.16667,Gipuzkoa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Guipúzcoa.svg?width=300
http://dbpedia.org/resource/Seville,37.39,-5.99,Seville,http://commons.wikimedia.org/wiki/Special:FilePath/Sevilla_Cathedral_-_Southeast.jpg?width=300
