s,lat,long,label,image
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Monterey_in_California,36.6,-121.9,Roman Catholic Diocese of Monterey in California,http://commons.wikimedia.org/wiki/Special:FilePath/Roman_Catholic_Diocese_of_Monterey_in_California.svg?width=300
http://dbpedia.org/resource/California,35.491,-119.348,California,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_California.svg?width=300
