s,lat,long,label,image
http://dbpedia.org/resource/Scandinavium,57.6992,11.9878,Scandinavium,http://commons.wikimedia.org/wiki/Special:FilePath/Scandinavium_logo.svg?width=300
http://dbpedia.org/resource/Gothenburg,57.7,11.9667,Gothenburg,http://commons.wikimedia.org/wiki/Special:FilePath/Gothenburg_new_montage_2015-2.png?width=300
