s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Cincinnati,39.1,-84.5325,Cincinnati,http://commons.wikimedia.org/wiki/Special:FilePath/Cincinnati_Photomontage_V1.jpg?width=300
http://dbpedia.org/resource/Ohio,40.0,-83.0,Ohio,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ohio.svg?width=300
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Supreme_Court_of_California,37.7806,-122.418,Supreme Court of California,http://commons.wikimedia.org/wiki/Special:FilePath/Seal_of_the_Supreme_Court_of_California.svg?width=300
http://dbpedia.org/resource/Trial_court,,,Trial court,"http://commons.wikimedia.org/wiki/Special:FilePath/Melbourne,_Australia_-_panoramio_(68).jpg?width=300"
http://dbpedia.org/resource/Ohio,40.0,-83.0,Ohio,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Ohio.svg?width=300
"http://dbpedia.org/resource/Murchison,_Texas",32.2783,-95.7553,"Murchison, Texas","http://commons.wikimedia.org/wiki/Special:FilePath/U.S._Post_Office,_Murchison,_TX_IMG_0568.jpg?width=300"
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
