s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
http://dbpedia.org/resource/Isle_of_Lewis,58.2,-6.6,Isle of Lewis,http://commons.wikimedia.org/wiki/Special:FilePath/Outerhebrideslewis2.png?width=300
"http://dbpedia.org/resource/Putnam_County,_New_York",41.43,-73.75,"Putnam County, New York",http://commons.wikimedia.org/wiki/Special:FilePath/Sugarloaf_Hill_Hudson_Highlands_from_Bear_Mountain_Bridge.jpg?width=300
"http://dbpedia.org/resource/Germantown,_Tennessee",35.0889,-89.7939,"Germantown, Tennessee",http://commons.wikimedia.org/wiki/Special:FilePath/Historic_downtown_Germantown_TN_16.jpg?width=300
http://dbpedia.org/resource/Tennessee,36.0,-86.0,Tennessee,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Tennessee.svg?width=300
