s,lat,long,label,image
http://dbpedia.org/resource/San_Francisco,37.7775,-122.416,San Francisco,http://commons.wikimedia.org/wiki/Special:FilePath/San_Francisco_from_the_Marin_Headlands_in_August_2022.jpg?width=300
http://dbpedia.org/resource/Plaza_Hotel,40.7645,-73.9744,Plaza Hotel,http://commons.wikimedia.org/wiki/Special:FilePath/New_York_-_Manhattan_-_Plaza_Hotel.jpg?width=300
http://dbpedia.org/resource/Hollywood,,,Hollywood,
