s,lat,long,label,image
http://dbpedia.org/resource/United_States,38.8833,-77.0167,United States,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_States.svg?width=300
"http://dbpedia.org/resource/Beverly_Hills,_California",34.0731,-118.399,"Beverly Hills, California","http://commons.wikimedia.org/wiki/Special:FilePath/Rodeo_Drive_&_Via_Rodeo,_Beverly_Hills,_LA,_CA,_jjron_21.03.2012.jpg?width=300"
