s,lat,long,label,image
http://dbpedia.org/resource/Wild_river,,,Wild river,http://commons.wikimedia.org/wiki/Special:FilePath/Franklin_River_Tasmania.jpg?width=300
http://dbpedia.org/resource/Hudson_River,44.0911,-74.0558,Hudson River,http://commons.wikimedia.org/wiki/Special:FilePath/Bear_Mtn_Bridge.jpg?width=300
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/Darling_River,-29.9586,146.308,Darling River,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial_view_of_the_Darling_River.jpg?width=300
http://dbpedia.org/resource/Earth,,,Earth,http://commons.wikimedia.org/wiki/Special:FilePath/Earth_symbol_(bold).svg?width=300
