s,lat,long,label,image
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/Broadstairs,51.3589,1.43944,Broadstairs,http://commons.wikimedia.org/wiki/Special:FilePath/Broadstairs_aerial_image_(43480169685).jpg?width=300
http://dbpedia.org/resource/Kent,51.2,0.7,Kent,http://commons.wikimedia.org/wiki/Special:FilePath/FlagOfKent.svg?width=300
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/Commonwealth_of_Nations,,,Commonwealth of Nations,http://commons.wikimedia.org/wiki/Special:FilePath/Commonwealth_Flag_2013.svg?width=300
http://dbpedia.org/resource/New_Zealand,-41.3,174.783,New Zealand,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_New_Zealand.svg?width=300
http://dbpedia.org/resource/European_Economic_Community,,,European Economic Community,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Europe.svg?width=300
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/Commonwealth_of_Nations,,,Commonwealth of Nations,http://commons.wikimedia.org/wiki/Special:FilePath/Commonwealth_Flag_2013.svg?width=300
http://dbpedia.org/resource/China,39.9167,116.383,China,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_People's_Republic_of_China.svg?width=300
http://dbpedia.org/resource/Beijing,39.9067,116.397,Beijing,http://commons.wikimedia.org/wiki/Special:FilePath/Skyline_of_Beijing_CBD_with_B-5906_approaching_(20211016171955).jpg?width=300
http://dbpedia.org/resource/United_Kingdom,51.5,-0.116667,United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_United_Kingdom.svg?width=300
http://dbpedia.org/resource/European_Economic_Community,,,European Economic Community,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Europe.svg?width=300
http://dbpedia.org/resource/Wermelskirchen,51.15,7.21667,Wermelskirchen,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge_Wermelskirchen.svg?width=300
http://dbpedia.org/resource/Russian_Empire,,,Russian Empire,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Russia.svg?width=300
http://dbpedia.org/resource/European_Union,,,European Union,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Europe.svg?width=300
http://dbpedia.org/resource/Middle_East,29.0,41.0,Middle East,http://commons.wikimedia.org/wiki/Special:FilePath/Middle_East_(orthographic_projection).svg?width=300
http://dbpedia.org/resource/Downing_Street,51.5034,-0.1276,Downing Street,http://commons.wikimedia.org/wiki/Special:FilePath/Downing_Street_gates.jpg?width=300
http://dbpedia.org/resource/London_Borough_of_Barnet,51.6254,-0.1527,London Borough of Barnet,http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_arms_of_the_London_Borough_of_Barnet.svg?width=300
http://dbpedia.org/resource/London_Borough_of_Camden,51.5333,-0.166667,London Borough of Camden,http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_arms_of_the_London_Borough_of_Camden.svg?width=300
