URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,0,1.0,0,0,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,0,,1,0,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,9,,1,2,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,0,0.9999999999973568,2,2,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,29,,3,2,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,23,,4,2,,person
http://dbpedia.org/resource/Paul_Ruskay,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Paul Ruskay,9,1.0,0,3,,person
