URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
,,"Takudzwa Victoria Rosa ""Tkay"" Maidza",0,,0,0,,person
http://dbpedia.org/resource/Queen_Victoria,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Royalty",Victoria,9,0.942302376955886,0,0,,person
https://www.wikidata.org/wiki/Q19666630,Q19666630,Takudzwa Victoria Rosa Maidza,0,,0,2,,person
http://dbpedia.org/resource/Harare,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Harare,43,0.9999909418887948,0,2,== Biography ==,place
http://dbpedia.org/resource/Zimbabwe,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Zimbabwe,51,0.9999994129356242,0,2,== Biography ==,place
https://www.wikidata.org/wiki/Q19666630,Q19666630,Takudzwa Victoria Rosa Maidza,0,,1,2,,person
https://www.wikidata.org/wiki/Q19666630,Q19666630,Takudzwa Victoria Rosa Maidza,9,,2,2,,person
http://dbpedia.org/resource/Australia,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Australia,29,0.9954648051279654,2,2,== Biography ==,place
http://dbpedia.org/resource/Perth,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Perth,14,0.9999768872875122,3,2,== Biography ==,place
http://dbpedia.org/resource/Kalgoorlie,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Kalgoorlie,24,0.9963358670325282,3,2,== Biography ==,place
