URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
http://dbpedia.org/resource/Leyla_Saz,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person",Leyla Saz,0,1.0,0,0,,person
,,Leyla Hanimefendi,23,,0,0,,person
,,Hekim İsmail Pasha,72,,0,2,,person
,,Medini Aziz Efendiu,43,,3,2,,person
http://dbpedia.org/resource/Crete,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Crete,127,0.9980708352932348,4,2,== Biography ==,place
http://dbpedia.org/resource/Prime_Minister_of_the_United_Kingdom,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",prime minister,107,0.8294297315078057,0,3,== Biography ==,person
http://dbpedia.org/resource/Anatolia,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Anatolia,61,0.9997264257990084,1,3,== Biography ==,place
http://dbpedia.org/resource/Balkans,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Balkans,78,0.9998211522383668,1,3,== Biography ==,place
http://dbpedia.org/resource/Vedat_Tek,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q42973,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Architect",Vedat,39,0.9999999998319282,2,3,== Biography ==,person
http://dbpedia.org/resource/Istanbul,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Istanbul,15,0.9999495117266732,3,3,== Biography ==,place
http://dbpedia.org/resource/Sameh_Zakout,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Saz,0,0.9990359016303252,0,5,== Biography ==,person
http://dbpedia.org/resource/Sameh_Zakout,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Saz,0,,1,5,,person
http://dbpedia.org/resource/Sameh_Zakout,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Saz,0,,2,5,,person
,,Leyla Hanım,0,,0,7,,person
http://dbpedia.org/resource/Plain,"DBpedia:Place,DBpedia:Location,wikidata:Q486972,wikidata:Q41176",plain,156,0.9752271915564578,0,7,== Biography ==,place
http://dbpedia.org/resource/Sameh_Zakout,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Saz,41,,1,7,,person
http://dbpedia.org/resource/Sameh_Zakout,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Saz,25,0.991081708777238,0,8,== Biography ==,person
