URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
,,Eunice do Monte Lima Katunda,0,,0,0,,person
http://dbpedia.org/resource/Catunda,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Catunda,30,0.6694424915962199,0,0,,place
,,Katunda,0,,0,2,,person
http://dbpedia.org/resource/Rio_de_Janeiro,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Rio de Janeiro,20,1.0,0,2,== Life ==,place
http://dbpedia.org/resource/Furio_Piccirilli,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Artist",Furio,111,0.99978661861856,0,2,== Life ==,person
http://dbpedia.org/resource/Camargo_Guarnieri,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Camargo Guarnieri,131,1.0,0,2,== Life ==,person
http://dbpedia.org/resource/Hans-Joachim_Koellreutter,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Hans-Joachim Koellreutter,153,1.0,0,2,== Life ==,person
,,Katunda,19,,1,2,,person
http://dbpedia.org/resource/Hans-Joachim_Koellreutter,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Hans-Joachim Koellreutter,107,,1,2,,person
http://dbpedia.org/resource/Hans-Joachim_Koellreutter,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Hans-Joachim Koellreutter,35,,2,2,,person
,,Katunda,49,,2,2,,person
http://dbpedia.org/resource/Italy,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Italy,68,0.996305671963044,2,2,== Life ==,place
http://dbpedia.org/resource/Hermann_Scherchen,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Hermann Scherchen,112,1.0,2,2,== Life ==,person
http://dbpedia.org/resource/Pierre_Verger,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Pierre Verger,57,1.0,4,2,== Life ==,person
,,Katunda,0,,5,2,,person
,,Katunda,0,,6,2,,person
,,Katunda,0,,0,4,,person
,,Duas líricas gregas,14,,0,5,,place
"http://dbpedia.org/resource/Poca,_West_Virginia","Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",poca,43,0.9681304186670766,0,6,== Works ==,place
,,Aóion,0,,0,7,,place
http://dbpedia.org/resource/Como,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",como,6,0.7518380851602715,0,8,== Works ==,place
"http://dbpedia.org/resource/Poca,_West_Virginia","Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",poca,51,0.9681304186670766,0,8,== Works ==,place
http://dbpedia.org/resource/Sanctuary_of_Bom_Jesus_do_Monte,"Wikidata:Q9259,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:WorldHeritageSite",Bom Jesus,0,0.8032979728379184,0,9,== Works ==,place
,,Duas devoções,26,,0,9,,place
http://dbpedia.org/resource/Eunice_Katunda,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Eunice Katunda,49,0.9999999999935768,0,10,== Works ==,person
,,Encomenda de Almas,0,,0,12,,place
,,Incelenças do anjo-Serafim,0,,0,16,,person
,,Louvor de Oxum,0,,0,18,,person
,,Louvor de Yemanjá,0,,0,19,,person
http://dbpedia.org/resource/Andrade_El_Idolo,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,Wikidata:Q13474373,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Athlete,DBpedia:Animal,DBpedia:Wrestler",Andrade,17,0.999953002008952,1,20,== Works ==,person
,,Líricas brasileiras,21,,0,21,,place
