URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,0,0,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,1,0,,person
http://dbpedia.org/resource/Grand_Batanga,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",batanga,144,0.99999999993247,1,0,,place
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,2,0,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,57,,3,0,,person
http://dbpedia.org/resource/Mexico,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Mexico,108,0.999762600845988,3,0,,place
http://dbpedia.org/resource/Sweden,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Sweden,134,0.9988526887487535,3,0,,place
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,4,0,,person
http://dbpedia.org/resource/Paquito_D'Rivera,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Paquito D'Rivera,64,1.0,4,0,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,15,,5,0,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,6,0,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,0,3,,person
http://dbpedia.org/resource/Cuba,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Cuba,108,0.9999752705253862,0,3,== Biography == | === Early career ===,place
http://dbpedia.org/resource/Havana,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Havana,119,0.99999980230489,0,3,== Biography == | === Early career ===,place
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,1,3,,person
http://dbpedia.org/resource/Havana,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Havana,56,0.9999984038590616,1,3,== Biography == | === Early career ===,place
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,2,3,,person
,,René Hernández,12,,2,3,,person
http://dbpedia.org/resource/Julio_Cueva,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Julio Cueva,56,1.0,2,3,== Biography == | === Early career ===,person
http://dbpedia.org/resource/Julio_Cueva,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Julio Cueva,16,,3,3,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,61,,3,3,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,18,,4,3,,person
http://dbpedia.org/resource/Rita_Montaner,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Rita Montaner,68,1.0,4,3,== Biography == | === Early career ===,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,5,3,,person
http://dbpedia.org/resource/Armando_Robles_Godoy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person",Armando,26,0.99999849996239,5,3,== Biography == | === Early career ===,person
http://dbpedia.org/resource/Romeu_Pellicciari,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Athlete,DBpedia:Animal,DBpedia:SoccerPlayer",Romeu,34,0.9999969803620108,5,3,== Biography == | === Early career ===,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,6,3,,person
,,Perez Prado's,212,,6,3,,person
http://dbpedia.org/resource/Pérez_Prado,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Perez Prado,214,0.9999999783549928,6,3,== Biography == | === Early career ===,person
http://dbpedia.org/resource/Grand_Batanga,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",batanga,242,0.99999999993247,6,3,== Biography == | === Early career ===,place
http://dbpedia.org/resource/Grand_Batanga,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",batanga,4,0.99999999993247,7,3,== Biography == | === Early career ===,place
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,8,3,,person
http://dbpedia.org/resource/Havana,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Havana,79,0.9999481745649648,8,3,== Biography == | === Early career ===,place
http://dbpedia.org/resource/Norman_Granz,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Norman Granz,145,1.0,8,3,== Biography == | === Early career ===,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,9,,10,3,,person
,,Rolando Laserie,124,,10,3,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,0,,11,3,,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,9,,12,3,,person
http://dbpedia.org/resource/Nat_King_Cole,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist","Nat ""King"" Cole",61,1.0,12,3,== Biography == | === Early career ===,person
https://www.wikidata.org/wiki/Q813553,Q813553,Bebo Valdés,9,,13,3,,person
http://dbpedia.org/resource/Rolando_Ferreira,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Athlete,DBpedia:Animal,DBpedia:BasketballPlayer",Rolando,54,0.765167206346556,15,3,== Biography == | === Early career ===,person
