URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
https://www.wikidata.org/wiki/Q571148,Q571148,Toshiko Fujita,0,,0,0,,person
https://www.wikidata.org/wiki/Q571148,Q571148,Toshiko Fujita,0,,1,0,,person
https://www.wikidata.org/wiki/Q6869270,Q6869270,Fujita,28,,0,2,,person
https://www.wikidata.org/wiki/Q6869270,Q6869270,Fujita,13,,1,2,,person
http://dbpedia.org/resource/Ikkyū,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q2566598,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Religious",Ikkyu,119,0.9896032640881148,0,3,== Biography ==,person
,,Rui Kisugi,255,,0,3,,person
