URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
,,Arild Staffan Möller,0,,0,0,,person
https://www.wikidata.org/wiki/Q6712957,Q6712957,Möller,0,,0,1,,person
http://dbpedia.org/resource/Scania,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Scania,27,0.9848186069831212,0,1,,place
http://dbpedia.org/resource/Sweden,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Sweden,46,0.9997712868448742,0,1,,place
https://www.wikidata.org/wiki/Q6712957,Q6712957,Möller,0,,1,1,,person
http://dbpedia.org/resource/Greece,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Greece,24,0.9999969424377458,1,1,,place
http://dbpedia.org/resource/Bouzouki,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",bouzouki,60,0.999999565081462,1,1,,person
http://dbpedia.org/resource/Mikis_Theodorakis,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person",Mikis Theodorakis,94,1.0,1,1,,person
https://www.wikidata.org/wiki/Q6712957,Q6712957,Möller,0,,2,1,,person
,,Ale Möller's,82,,2,1,,person
https://www.wikidata.org/wiki/Q6712957,Q6712957,Möller,0,,3,1,,person
http://dbpedia.org/resource/Aly_Bain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Aly Bain,19,1.0,3,1,,person
http://dbpedia.org/resource/Bruce_Molsky,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Bruce Molsky,29,1.0,3,1,,person
http://dbpedia.org/resource/Robin_Williamson,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,Schema:MusicGroup,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Artist,DBpedia:Animal,DBpedia:MusicalArtist",Robin Williamson,43,1.0,3,1,,person
,,Gunnar Stubseid,61,,3,1,,person
http://dbpedia.org/resource/Lena_Willemark,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Lena Willemark,78,1.0,3,1,,person
http://dbpedia.org/resource/Per_Gudmundson,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Per Gudmundson,94,1.0,3,1,,person
http://dbpedia.org/resource/Oscar_Ringdahl,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q729,Wikidata:Q5,Wikidata:Q3055126,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Scientist,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Entomologist",Ringdahl,152,0.976479686636007,3,1,,person
