URI,types,entity,offset,similarityScore,sentenceIndex,paragraphIndex,section,entType
http://dbpedia.org/resource/Charlie_Cunningham,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Charlie Cunningham,0,0.999999023184068,0,0,,person
http://dbpedia.org/resource/Buckinghamshire,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Buckinghamshire,82,0.9809430940500288,0,0,,place
http://dbpedia.org/resource/Charlie_Cunningham,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Charlie Cunningham,0,,1,0,,person
http://dbpedia.org/resource/Charlie_Cunningham,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Charlie Cunningham,17,0.9999995997360662,0,2,== Career ==,person
http://dbpedia.org/resource/Europe,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,175,0.9999396974540032,0,2,== Career ==,place
http://dbpedia.org/resource/North_America,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",North America,186,0.9999195142072392,0,2,== Career ==,place
http://dbpedia.org/resource/Charlie_Cunningham,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Charlie Cunningham,0,,2,2,,person
http://dbpedia.org/resource/Sophie_Scholl,"DBpedia:Person,DBpedia:MusicalArtist,wikidata:Q215627",Sophie,13,0.5399561383417878,0,19,== Discography == | === Singles ===,person
