sentences,sentenceIndex,paragraphIndex,section,wikiId
"Frank Lenord Clayman Cook (January 6, 1942 – July 9, 2021) was an American drummer and member of blues bands Canned Heat, Pacific Gas & Electric and Bluesberry Jam.",0,0,N/A,30542769
For a time he was also the manager of Pacific Gas & Electric.,1,0,N/A,30542769
==,0,1,== Life and career ==,30542769
Life and career ==,1,1,== Life and career ==,30542769
"He was born in Boyle Heights, Los Angeles, and raised in Brentwood, California.",0,2,== Life and career ==,30542769
He attended University High School.,1,2,== Life and career ==,30542769
"Studying with Murray Spivack, he became a drummer in his mid-teens,  before studying philosophy at UCLA.",2,2,== Life and career ==,30542769
"Having a background in jazz, Frank Cook was an experienced musician who played with jazz musicians Charlie Haden, Chet Baker and Elmo Hope.",3,2,== Life and career ==,30542769
He also had been in collaborations with soul artists such as Shirley Ellis and Dobie Gray.,4,2,== Life and career ==,30542769
Cook became a member of Canned Heat when he replaced their drummer Ron Holmes.,0,3,== Life and career ==,30542769
He then became Canned Heat's permanent drummer.,1,3,== Life and career ==,30542769
He would stay with Canned Heat until being replaced by Fito de la Parra.,2,3,== Life and career ==,30542769
"Due to the position vacant in Bluesberry Jam, Cook then became their new drummer.",3,3,== Life and career ==,30542769
He later became a member of Pacific Gas & Electric.,4,3,== Life and career ==,30542769
"However, he had an interest in managing the band rather than being its drummer.",5,3,== Life and career ==,30542769
For a time he actually did manage the group.,6,3,== Life and career ==,30542769
A car accident ended his career as the drummer for Pacific Gas & Electric and he was replaced by Ron Woods.,7,3,== Life and career ==,30542769
"At the time of Pacific Gas & Electric's involvement in Lawrence Schiller's Lexington Experience film in 1970, Cook was still their manager.",8,3,== Life and career ==,30542769
He transcribed the whole film in order to make out that the activities of the band relating to use of illegal substances were actually their lines if there would be any legal problems.,9,3,== Life and career ==,30542769
"In later years Cook became a psychoanalyst in California, studying at the  Southern California Psychoanalytic Institute and the Institute for Contemporary Psychoanalysis in Los Angeles.",10,3,== Life and career ==,30542769
He served as president of the Southern California Psychoanalytic Society.,11,3,== Life and career ==,30542769
"He died at home in Marina del Rey, California, on July 9, 2021.",12,3,== Life and career ==,30542769
==,0,4,== References ==,30542769
References ==,1,4,== References ==,30542769
