sentences,sentenceIndex,paragraphIndex,section,wikiId
"Takayo Mimura (三村恭代, Mimura Takayo, born September 25, 1985) is a Japanese actress.",0,0,N/A,7157863
Mimura is best known for her role as Kayoko Kotohiki in Battle Royale.,0,1,N/A,7157863
She also appears as a supporting role in Linda Linda Linda.,0,2,N/A,7157863
==,0,3,== External links ==,7157863
External links ==,1,3,== External links ==,7157863
Takayo Mimura at IMDb,0,4,== External links ==,7157863
