sentences,sentenceIndex,paragraphIndex,section,wikiId
"Luc Plamondon, OC, CQ (b. March 2, 1942 in Saint-Raymond, Quebec), is a French-Canadian lyricist and music executive.",0,0,N/A,965420
He is best known for his work on the musicals Starmania and Notre-Dame de Paris.,1,0,N/A,965420
"He is the brother of Louis Plamondon, a long-serving member of the House of Commons of Canada.",0,1,N/A,965420
Plamondon has accepted honours from Canadian institutions and is also known as a francophone nationalist and Quebec sovereigntist.,1,1,N/A,965420
He is opposed to Internet music piracy.,2,1,N/A,965420
