sentences,sentenceIndex,paragraphIndex,section,wikiId
"Laleh Pourkarim (Persian: لاله پورکریم, IPA: [lɒːleje puːɾkæɾiːm]; born 10 June 1982), known mononymously as Laleh (Swedish: [ˈlɑ̌ːlɛ]), is an Iranian-Swedish singer-songwriter, record producer, guitarist, pianist, actress and record company manager.",0,0,N/A,2341786
"Following a short acting career, she entered the music industry in 2005 with her self-titled debut album, which peaked at number one in Sweden and went on to become that country's the highest selling album of the year.",1,0,N/A,2341786
"She has since released seven further albums, all of which have been produced, written, recorded, engineered and performed by herself.",2,0,N/A,2341786
"She has sung in both English and Swedish, in addition to her parents' native tongue, Persian.",3,0,N/A,2341786
"In 2011, she participated in the Swedish television show Så mycket bättre, which sees a number of artists create new interpretations of the others' songs.",4,0,N/A,2341786
Her performances on the show were lauded by both critics and the public.,5,0,N/A,2341786
"Following the show, it was noted in the media that she had been given ""a second breakthrough"".",6,0,N/A,2341786
"Her 2012 album, Sjung, was released across Scandinavia on 25 January 2012 to generally positive reviews.",7,0,N/A,2341786
"The lead single from Sjung, ""Some Die Young"", was a commercial hit across Scandinavia, peaking at number one in Norway for eight weeks and becoming the twentieth biggest selling single of all time in the country.",8,0,N/A,2341786
It also went double platinum in Sweden and gave Laleh her second chart-hit in Denmark and first in Finland.,9,0,N/A,2341786
"Colors, was released across Scandinavia in October 2013.",10,0,N/A,2341786
"She signed to Island Records in January 2014, and followed with the September 2014 release of the Boom EP.",11,0,N/A,2341786
In 2016 she released the album Kristaller and in 2019 the album Vänta!.,12,0,N/A,2341786
==,0,1,== Background and personal life ==,2341786
Background and personal life ==,1,1,== Background and personal life ==,2341786
"Laleh was born in the Northern Iranian harbour town of Bandar-e Anzali, but fled the country a year later with her parents to live in Azerbaijan, and later moving on to Minsk and a refugee camp in Tidaholm.",0,2,== Background and personal life ==,2341786
"Laleh (لاله) is the Persian word for tulip, a popular girl's name as well a common symbol in Iranian culture.",1,2,== Background and personal life ==,2341786
"She moved to Sweden when she was nine (she has dual citizenship), and in her teenage years moved to Gothenburg to attend school in the multicultural district of Angered.",2,2,== Background and personal life ==,2341786
"At Hvitfeldtska High School she was enrolled in the music program, growing up with classical music, ballet and circus music.",3,2,== Background and personal life ==,2341786
"She was later interested in punk, reggae and jazz music.",4,2,== Background and personal life ==,2341786
"She also learned to play guitar, and as a teenager formed a jazz ensemble with her music teacher named Bejola.",5,2,== Background and personal life ==,2341786
She went on to teach herself to play percussion and saxophone.,6,2,== Background and personal life ==,2341786
"She is the daughter of Houshang Pourkarim, who died in 1994.",7,2,== Background and personal life ==,2341786
"An opponent of the Islamic regime in Tehran, he was an artist, journalist and prominent Iranian ethnologist and rural sociologist from Bandar-e Anzali.",8,2,== Background and personal life ==,2341786
"During her appearance on Så mycket bättre, she discussed her tough childhood, moving from country to country, and how she witnessed her father's death.",9,2,== Background and personal life ==,2341786
"At a summer camp in 1994, he tried to rescue a woman who had fallen from her canoe into the water.",10,2,== Background and personal life ==,2341786
"As Houshang paddled out to help her, the canoe overturned.",11,2,== Background and personal life ==,2341786
The woman survived but Laleh's father drowned.,12,2,== Background and personal life ==,2341786
"Laleh's mother, Atefe, was a refugee from Georgia via Azerbaijan before she went to Iran to study comparative literature at the University of Tehran.",13,2,== Background and personal life ==,2341786
"Once the family arrived in Sweden, Laleh learned Swedish in eleven days, according to a media account of her biography.",14,2,== Background and personal life ==,2341786
"Beginning her career in acting, she had a major role in the Swedish movie Jalla!",15,2,== Background and personal life ==,2341786
"Jalla!, directed by Josef Fares, which was a big success at the Swedish box office in 2000.",16,2,== Background and personal life ==,2341786
Laleh moved to Stockholm in 2010 after living in Skellefteå for two years.,17,2,== Background and personal life ==,2341786
"Until 2011 she was known for her reluctance to give interviews, but more recently she has been more accessible to the media, including appearing on talk shows and other TV programs, a move that has benefited her career.",18,2,== Background and personal life ==,2341786
==,0,3,== Music career ==,2341786
Music career ==,1,3,== Music career ==,2341786
=== 2003–2005:,0,4,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
Early career and Laleh,1,4,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
===,2,4,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
Laleh began her music career in 2003.,0,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
She founded her own production and publishing company 'Lost Army' and signed a recording and distribution contract with Warner Music Sweden before recording her first studio album.,1,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
The sound of her early songs have been compared to adult contemporary artists such as Sting and Seal.,2,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
"She wrote, performed, and produced her self-titled debut, which was released in the spring of 2005 and saw a percentage of the proceeds go to charity.",3,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
It became the highest selling album of the year with a recorded seventy-one weeks in the top sixty and reached number one on the Swedish chart.,4,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
"Critical praise was heaped on the album upon its release, although some noted that the album was too sprawling and genre-hopping.",5,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
"The first single from the album was ""Invisible (My Song)"", which peaked at number seven in Sweden in February 2012.",6,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
"Follow-up ""Storebror"" failed to chart, but next single, ""Live Tomorrow"" had even greater success than ""Invisible"" and ended up at the top of Sveriges Radio P3's radio show ""Tracks"" (Trackslistan) for several weeks.",7,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
It peaked at number twenty on the Sverigetopplistan and also charted in Denmark.,8,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
"During 2005 she won numerous awards, including at the Swedish Grammis, where she received seven nominations and picked up three wins, including Artist of the Year, Producer of the Year, and New Artist of the Year.",9,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
She was also nominated four times at the 2006 P3 Guld Awards and won Newcomer of the Year and Best Female Artist.,10,5,== Music career == | === 2003–2005: Early career and Laleh ===,2341786
===,0,6,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
2006–2010: Prinsessor and Me and Simon =,1,6,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
==,2,6,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"In 2006, Prinsessor (""Princesses"") was released and peaked at number three on the Swedish album chart.",0,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"The album stayed on the chart for twenty-nine weeks, but failed to yield any charting singles, despite four releases.",1,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"Unlike its predecessor which won numerous awards, Prinsessor, was met with mixed reviews from Swedish critics, who saw the album as far too sprawling and sensed a loss of her ""uniqueness"".",2,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"After taking a break, Laleh returned to release her third studio album in 2009, Me and Simon.",3,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
It contained a more folk pop sound than previous rock or soul-tinged tracks which has been attributed to the surroundings of moving from a big city to the northern Swedish town of Skellefteå in 2006.,4,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"One of the nature reserves in the town was her inspiration for ""Bjurö klubb"".",5,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
It was met with mixed to positive reviews by Swedish critics.,6,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"The first single released from the album ""Simon Says"" peaked at number forty-one on the Swedish Singles Chart.",7,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"Due to strong downloads from the album, the first track from the LP, ""Big City Love"", also charted at number thirty-two.",8,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
It was later released as a single in May 2009 but failed to return to the chart.,9,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"Two further releases, ""Bjurö klubb"" and ""Mysteries"" failed to chart at the time.",10,7,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
"During these years, Laleh toured in several Scandinavian countries, Britain and Germany but has previously hinted that she is hesitant to launch overseas, saying she wants to be more prepared and develop fully as an artist.",0,8,== Music career == | === 2006–2010: Prinsessor and Me and Simon ===,2341786
===,0,9,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
2011–2012:,1,9,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
Så mycket bättre and Sjung,2,9,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
=,3,9,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
==,4,9,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
In 2011 she took part in the second season of Swedish reality TV show Så mycket bättre (So much better) on TV4.,0,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
The show puts well-known Swedish musicians up against each other to create new interpretations of the other artists songs.,1,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"She participated along with Timbuktu, Eva Dahlgren, Lena Philipsson, E-Type, Tomas Ledin and Mikael Wiehe and soon emerged as the favourite with her cover versions regularly topping the Swedish iTunes download charts and the official Sverigetopplistan downloads chart following the release of the weekly compilations of the week's covers from the show.",2,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Laleh's cover of Eva Dahlgren ""Ängeln I Rummet"" (Angel in the Room) reached number six on the official Swedish Singles Chart whilst topping the downloads chart in December 2011 to become her most successful song in Sweden to date in terms of peak chart position and until the release of ""Some Die Young"" sales too.",3,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Similarly her renditions of Tomas Ledin's ""Just Nu"" (Right Now) and Timbuktu's ""Alla vill till himmelen men ingen vill dö"" (Everyone wants to go to heaven but nobody wants to die) peaked at number 25, whilst ""Here I Go Again"" peaked at number one on the digital chart.",4,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"During the showings of Så mycket bättre, Laleh broke a Swedish digital chart record by having ten songs on the top sixty list, including nine inside the top 40, as a number of catalogue songs returned to the chart, including the first placement for ""Bjurö klubb"".",5,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Additionally two interpretations of her songs by other artists appeared, bringing a total of twelve songs with her involvement in the chart at once.",6,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Tolkningarna (Interpretations), an extended play of all of the songs she performed on the show was released digitally on 25 December 2011 and was also bundled with the physical release of her following studio album.",7,10,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Her fourth studio album was originally due to be released in December 2011 to coincide with her appearance on Så mycket bättre, but was postponed due to scheduling difficulties with the show.",0,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"The name, artwork, release date and track listing of the album were announced in December.",1,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"Sjung (""Sing"") was released on 25 January 2012 across Scandinavia to positive reviews, with ""Some Die Young"" serving as the lead single, released three days earlier.",2,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"The album peaked at number one on the Swedish chart for four weeks, and also charted at number one in Norway.",3,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
The single peaked at number nine on the Swedish Singles Chart and number one in Norway for eight consecutive weeks.,4,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"""Vårens Första Dag"" was released as the album's second single in May 2012.",5,11,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"A tour to promote the album was performed with fifteen dates across Sweden beginning in March and concluding in April 2012., and one event in Oslo, Norway.",0,12,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"The tour was successful, with generally sold out venues, with the Gothenburg concert with 6.400 attendants as the top event.",1,12,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
She did a festival tour in Sweden and Norway during the summer of 2012.,0,13,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
"She performed at the memorial concert for the victims of 2011 Norway attacks and the Nobel Peace Prize Concert, both in Oslo.",1,13,== Music career == | === 2011–2012: Så mycket bättre and Sjung ===,2341786
===,0,14,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
2013–2015: Colors and working in the United States,1,14,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
===,2,14,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"In July 2013, it was announced that Laleh had signed with Universal Music Germany.",0,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"Her first release in the territory was a re-worked version of ""Some Die Young"", issued on 30 August 2013.",1,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"Colors, her first international LP followed in the autumn.",2,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"A new music video for ""Some Die Young"" was created for the German release.",3,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"In 2014 she moved to Los Angeles, to promote her music internationally, and to write and produce songs for other artists.",4,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"She released her ""Boom"" EP with Island in September 2014.",5,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"Her song ""Speaking of Truth"" was featured in the E! Channel original scripted series The Royals in March 2015.",6,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"In 2015, Laleh co-wrote ""Stone Cold"", ""Yes"" and ""Father"" from Demi Lovato's fifth studio album, Confident, and two songs for Tori Kelly's first album Unbreakable Smile.",7,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
"She was also featured on Adam Lambert's single ""Welcome to the Show"".",8,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
Lambert and Laleh performed live at American Idol.,9,15,== Music career == | === 2013–2015: Colors and working in the United States ===,2341786
===,0,16,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
2016–present: Kristaller and Arena tour in Sweden =,1,16,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
==,2,16,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
"While living in US, she wrote, recorded, and produced a new album, called ""Kristaller,"" with ten songs, five of which were in Swedish.",0,17,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
"In late 2016 she toured in Sweden, performing in indoor arenas, including selling out the Ericsson Globe Arena.",1,17,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
Her show included a symphony orchestra.,2,17,== Music career == | === 2016–present: Kristaller and Arena tour in Sweden ===,2341786
==,0,18,== Discography ==,2341786
Discography ==,1,18,== Discography ==,2341786
Studio albums,0,19,== Discography ==,2341786
2005:,0,20,== Discography ==,2341786
Laleh,1,20,== Discography ==,2341786
2006:,0,21,== Discography ==,2341786
Prinsessor,1,21,== Discography ==,2341786
2009:,0,22,== Discography ==,2341786
Me and Simon,1,22,== Discography ==,2341786
2012:,0,23,== Discography ==,2341786
Sjung,1,23,== Discography ==,2341786
2013: Colors,0,24,== Discography ==,2341786
2016:,0,25,== Discography ==,2341786
Kristaller,1,25,== Discography ==,2341786
2019:,0,26,== Discography ==,2341786
Vänta!,1,26,== Discography ==,2341786
2019:,0,27,== Discography ==,2341786
Postcards (Songs Created For and With Friends)Extended plays,1,27,== Discography ==,2341786
