sentences,sentenceIndex,paragraphIndex,section,wikiId
"Sachal Vasandani, known professionally as Sachal, is an American jazz singer.",0,0,N/A,24702440
Vasandani released Slow Motion Miracles on the Okeh label in 2015.,1,0,N/A,24702440
"He previously released three albums on Mack Avenue Records, Eyes Wide Open in 2007, We Move in 2009, and Hi-Fly in 2011.",2,0,N/A,24702440
"He is known for his unique interpretations of jazz standards and instrumental music, and is also a songwriter, composer and improvisor.",3,0,N/A,24702440
"A native of Chicago, Vasandani attracted attention in 1999 when he was named Down Beat magazine's Collegiate Jazz Vocalist of the Year.",0,1,N/A,24702440
He has worked with Wynton Marsalis and the Lincoln Center Jazz Orchestra.,1,1,N/A,24702440
His debut album was Eyes Wide Open.,2,1,N/A,24702440
He has performed consistently worldwide since his first release on Mack Avenue Records in 2007.,3,1,N/A,24702440
"His second album, We Move (2009), was a New York Times Critics' Pick.",4,1,N/A,24702440
"He has collaborated with many of the prominent jazz artists of his generation and those of earlier generations, including: Jon Hendricks, Wynton Marsalis, Bill Charlap, Bobby McFerrin, JOhn Clayton, Stefon Harris,  Gerald Clayton, Taylor Eigsti, Gretchen Parlato, Becca Stevens, Camila Meza, and others.",5,1,N/A,24702440
"He is a graduate of the University of Michigan, where he studied jazz and classical music.",0,2,N/A,24702440
==,0,3,== Reception ==,24702440
Reception ==,1,3,== Reception ==,24702440
"2015's ""Slow Motion Miracles"" was described as ""Profoundly beautiful.. wide-eyed wonder that subtly threads its sway through much of the album"" in a 4-star review by Jazzwise magazine.",0,4,== Reception ==,24702440
"In 2010, Vasandani received the Downbeat Magazine Critic's Poll for ""Rising Star Jazz Vocalist""",0,5,== Reception ==,24702440
"In a September 20, 2009, review in The New York Times, Nate Chinen called Vasandani ""a jazz singer with good ideas, including some about what a jazz singer can be.",0,6,== Reception ==,24702440
"""In a review of Eyes Wide Open, The Boston Globe suggested that Vasandani is ""mature in sound and rich in texture but also possesses enough youthful angst in its lyrical themes to ward off the fogeyism that male vocalists so easily slip into before their time.",1,6,== Reception ==,24702440
"""In an NPR interview that aired in 2011, anchor Michele Norris said, ""Every now and again you hear a special voice that makes you sit up and take notice.",2,6,== Reception ==,24702440
"Sachal Vasandani has that voice"".",3,6,== Reception ==,24702440
"Slow Motion Miracles (2015) features original compositions, incorporating ""an almost undefinable fusion of the best of pop, electronic, and jazz.""",0,7,== Reception ==,24702440
The album was produced by Michael Leonhart.,1,7,== Reception ==,24702440
==,0,8,== Discography ==,24702440
Discography ==,1,8,== Discography ==,24702440
===,0,9,== Discography == | === Albums ===,24702440
Albums ===,1,9,== Discography == | === Albums ===,24702440
===,0,10,== Discography == | === Singles ===,24702440
Singles =,1,10,== Discography == | === Singles ===,24702440
==,2,10,== Discography == | === Singles ===,24702440
"Use somebody, with Gerald Clayton and Harish Raghavan (GSI, 2020).",0,11,== Discography == | === Singles ===,24702440
===,0,12,== Discography == | === Compilations ===,24702440
Compilations ===,1,12,== Discography == | === Compilations ===,24702440
"It's Christmas on Mack Avenue (Mack Avenue, 2014)",0,13,== Discography == | === Compilations ===,24702440
==,0,14,== References ==,24702440
References ==,1,14,== References ==,24702440
==,0,15,== External links ==,24702440
External links ==,1,15,== External links ==,24702440
Official website,0,16,== External links ==,24702440
Review from Albany Times Union,0,17,== External links ==,24702440
