sentences,sentenceIndex,paragraphIndex,section,wikiId
"Theo Goutzinakis (born 20 July 1968) is a founding member of the Canadian punk band, Gob.",0,0,N/A,11958503
He is the guitarist and vocalist.,1,0,N/A,11958503
He is of Greek descent.,2,0,N/A,11958503
He has also appeared in the movies Going the Distance and Sharp as Marbles.,3,0,N/A,11958503
He mainly plays Gibson Les Paul and Gibson ES models.,4,0,N/A,11958503
"He served as a vocalist, a guitarist, and a bassist in many other bands before he started Gob with co-vocalist/guitarist Tom Thacker.",5,0,N/A,11958503
"Theo appears in EA Sports' NHL 2004 under the name ""Theo Gobzinakis"".",0,1,N/A,11958503
==,0,2,== References ==,11958503
References ==,1,2,== References ==,11958503
