sentences,sentenceIndex,paragraphIndex,section,wikiId
"Leroy James Clampitt (born October 24, 1992), also known as Big Taste, is a producer, singer-songwriter and multi-instrumentalist from Pirongia, New Zealand, based in Los Angeles, California.",0,0,N/A,49689763
"Big Taste has co-written and produced songs for artists including Justin Bieber, Madison Beer, Sabrina Carpenter, Sage The Gemini, Adam Lambert, PrettyMuch, Echosmith, Broods, Carlie Hanson, and Ashe.",1,0,N/A,49689763
==,0,1,== Select discography ==,49689763
Select discography ==,1,1,== Select discography ==,49689763
