sentences,sentenceIndex,paragraphIndex,section,wikiId
"Françoise Levechin-Gangloff is a French classical organist, titular of the great organ of the Saint-Roch church in Paris, professor at the Conservatoire de Paris - CNSMDP and at the Schola cantorum - and President of the International Conservatory of Music in Paris - CIMP.",0,0,N/A,47644885
"She studied Piano, Sight-reading, harpsichord, composition and Organ at the Conservatoire de Paris and musicology at the Sorbonne.",1,0,N/A,47644885
She studied the Organ with Gaston Litaize and Rolande Falcinelli.,2,0,N/A,47644885
==,0,1,== References ==,47644885
References ==,1,1,== References ==,47644885
