sentences,sentenceIndex,paragraphIndex,section,wikiId
Magnus Åserud Skylstad (born 17 June 1983) is a Norwegian musician and record producer from Bergen.,0,0,N/A,61008436
He began playing drums at around the age of fifteen years old.,1,0,N/A,61008436
"He currently is an affiliate of fellow Norwegian and singer-songwriter Aurora and performs as a percussionist, drummer, and occasional backing vocalist for her live band.",2,0,N/A,61008436
==,0,1,== Songwriting and production credits ==,61008436
Songwriting and production credits ==,1,1,== Songwriting and production credits ==,61008436
==,0,2,== References ==,61008436
References ==,1,2,== References ==,61008436
