sentences,sentenceIndex,paragraphIndex,section,wikiId
Teresa Tanco Cordovez de Herrera (1859 – 1946) was a  Colombian pianist and composer.,0,0,N/A,30136745
She traveled to Europe with her sister in 1882 and made her Paris debut at Salle Pleyel Saint-Saens to favorable reviews.,1,0,N/A,30136745
"She composed for voice, sacred pieces and a zarzuela Simila similibus.",2,0,N/A,30136745
She died in Bogotá.,3,0,N/A,30136745
==,0,1,== References ==,30136745
References ==,1,1,== References ==,30136745
