sentences,sentenceIndex,paragraphIndex,section,wikiId
"Fumio Yanoguchi (Japanese: 矢野口 文雄, Hepburn: Yanoguchi Fumio, 29 September 1917 – 15 January 1985) was a Japanese recording engineer known for his work with film director Akira Kurosawa.",0,0,N/A,52927874
"Yanoguchi began working with Kurosawa on the 1949 film Stray Dog, and afterwards began recording the sound for the vast majority of Kurosawa's films until dying late in the production of Ran in 1985.",0,1,N/A,52927874
He won the Mainichi Film Award for Best Sound Recording for the 1952 film Ikiru.,1,1,N/A,52927874
Yanoguchi also worked on Godzilla films such as Mothra vs. Godzilla (1964) and Godzilla vs. Gigan (1972).,2,1,N/A,52927874
==,0,2,== Filmography ==,52927874
Filmography ==,1,2,== Filmography ==,52927874
His work includes:,0,3,== Filmography ==,52927874
==,0,4,== References ==,52927874
References ==,1,4,== References ==,52927874
