sentences,sentenceIndex,paragraphIndex,section,wikiId
"Jimi Tunnell is an American guitarist and vocalist from Denton, Texas.",0,0,N/A,33488988
"Although he is known as a guitarist, his career began as a jazz trumpeter.",1,0,N/A,33488988
"Tunnell has worked with Yukihiro Takahashi, Laurie Anderson, Steps Ahead, and Member's Only.",2,0,N/A,33488988
His band Trilateral Commission includes percussionist  José Rossy of Weather Report.,3,0,N/A,33488988
"He is a member of the Rodney Holmes Trio, which includes bassist Alphonso Johnson, also from Weather Report.",4,0,N/A,33488988
He is a featured artist on the Origin Records releases Time Within Itself and Origin Suite.,5,0,N/A,33488988
"He sang the chorus on the two first hits by singer Shannon, Let the Music Play and Give Me Tonight, although he was uncredited.",0,1,N/A,33488988
==,0,2,== References ==,33488988
References ==,1,2,== References ==,33488988
