sentences,sentenceIndex,paragraphIndex,section,wikiId
"James Brain Keysor (December 10, 1927 Salt Lake City – February 13, 2014 Capistrano Beach, California) served, from 1970 to 1974, in the California State Legislature, representing the 41st State Assembly District.",0,0,N/A,39830184
==,0,1,== Career ==,39830184
Career ==,1,1,== Career ==,39830184
"During World War II, Keysor served in the United States Army.",0,2,== Career ==,39830184
"Had earned a degree at the University of California, Los Angeles.",1,2,== Career ==,39830184
He was a member of The Church of Jesus Christ of Latter-day Saints and also a leader in the Boy Scouts of America.,2,2,== Career ==,39830184
"When he began campaigning for office in the California State Assembly in 1969, he had been President of the Keysor-Century Corporation — parent of Century Record Manufacturing Company — both of which had been founded by his father, James Bernard (""Bud"") Keysor Jr. (1906–2000).",3,2,== Career ==,39830184
==,0,3,== References ==,39830184
References ==,1,3,== References ==,39830184
