sentences,sentenceIndex,paragraphIndex,section,wikiId
"Vasyl' Mykolayovych Verkhovynets' (1880 - 1938) was an actor, conductor, composer, voice teacher, amateur musicologist, balletmaster, choreographer and dance ethnographer",0,0,N/A,4259821
"He is credited for fundamentally altering the course of Ukrainian dance by devising a method of transcribing dance to paper, recording traditional dances and steps from numerous villages, setting dances on a stage, and fostering generations of Ukrainian dance researchers and practitioners.",1,0,N/A,4259821
He was also the founder of the modern three-part hopak.,2,0,N/A,4259821
"Vasyl' Verkhovynets' was born ""Vasyl' Kostiv"" in Myzun, on January 5, 1880.",0,1,N/A,4259821
==,0,2,== References ==,4259821
References ==,1,2,== References ==,4259821
In English:,0,3,== References ==,4259821
"Shatulsky, Myron (1980).",0,4,== References ==,4259821
"The Ukrainian Folk Dance, Kobzar Publishing Co. Ltd. ISBN 0-9692078-5-9.",1,4,== References ==,4259821
"Zerebecky, Bohdan (1985).",0,5,== References ==,4259821
"Ukrainian Dance Resource Booklets, Series I-IV, Ukrainian Canadian Committee, Saskatchewan Provincial Council.",1,5,== References ==,4259821
In Ukrainian:,2,5,== References ==,4259821
"Avramenko, Vasyl (1947).",0,6,== References ==,4259821
"Ukrainian National Dances, Music, and Costumes, National Publishers, Ltd.",1,6,== References ==,4259821
"Humeniuk, Andriy (1962).",0,7,== References ==,4259821
"Ukrainian Folk Dance, Academy of Sciences Ukrainian of the SSR.",1,7,== References ==,4259821
"Humeniuk, Andriy (1963).",0,8,== References ==,4259821
"Folk Choreographic Art of Ukraine, Academy of Sciences of the Ukrainian SSR.",1,8,== References ==,4259821
"Verkhovynets’, Vasyl’ (1912).",0,9,== References ==,4259821
Ukrainian Wedding.,1,9,== References ==,4259821
"Verkhovynets’, Vasyl’(1919).",0,10,== References ==,4259821
Theory of Ukrainian Folk Dance.,1,10,== References ==,4259821
"Verkhovynets’, Vasyl’ (1925).",0,11,== References ==,4259821
Vesnyanochka State Publishers of the Ukraine.,1,11,== References ==,4259821
"Verkhovynets’, Yaroslav (1963).",0,12,== References ==,4259821
"Biographical outline of Vasyl' Verkhovynets' in the third edition of Theory of Ukrainian Folk Dance, State Publishers of Pictorial Art and Musical Literature.",1,12,== References ==,4259821
