sentences,sentenceIndex,paragraphIndex,section,wikiId
Marina Leonardi (born 1970) is an Italian pianist and composer.,0,0,N/A,30317204
"Leonardi was born in Catania, Italy and studied piano with Oria Dell’Angelo, and composition with Alexander Mullenbach, Giovanni Ferrauto, Alessandro Solbiati and Eliodoro Sollima.",1,0,N/A,30317204
"After completing her studies, Leonardi took a position as professor of composition at the Vincenzo Bellini Musical Institute in Catania.",2,0,N/A,30317204
Her compositions have been performed internationally.,3,0,N/A,30317204
==,0,1,== Works ==,30317204
Works ==,1,1,== Works ==,30317204
Leonardi is known for prepared piano works.,0,2,== Works ==,30317204
Selected compositions include:,1,2,== Works ==,30317204
Postludio for piano (2008),0,3,== Works ==,30317204
Interludio for two pianos (2008),0,4,== Works ==,30317204
Tre Pezzi for orchestra (2007),0,5,== Works ==,30317204
Duo for piano and percussions (2007),0,6,== Works ==,30317204
Rubaijat for soprano and flute (2006),0,7,== Works ==,30317204
Itinera for ensemble (2006),0,8,== Works ==,30317204
Giochi for violin and piano (2005),0,9,== Works ==,30317204
Rubaijat for ensemble (1996),0,10,== Works ==,30317204
==,0,11,== References ==,30317204
References ==,1,11,== References ==,30317204
==,0,12,== External links ==,30317204
External links ==,1,12,== External links ==,30317204
"Marina Leonardi, Ludio for piano",0,13,== External links ==,30317204
