sentences,sentenceIndex,paragraphIndex,section,wikiId
"Benjamín Solís Menéndez (born 4 May 1932, in Chalchuapa) is a Salvadoran composer, pianist, organist and choir director.",0,0,N/A,46975047
"As choirmaster, he participated in the opening and closing of the V Central American Games in 1994 with the choir ""Nueva Vida"", and also formed part of the Vienna Opera, presenting the operetta ""Die Fledermaus"" by Johann Strauss and the ""Merry Widow"" by Franz Lehar, in the same year.",1,0,N/A,46975047
"He has directed many choirs, including the Coro Nacional de El Salvador, Coro de la Primera Iglesia Bautista de El Salvador, Coro del I.S.S.S., Coro Juvenil and the Coro Infantil del Liceo Cristiano ""Reverendo Juan Bueno"", and the Opera de El Salvador.",2,0,N/A,46975047
"As a composer, his best known works are ""Mis Caites"", ""Guanaquita Ausente"", ""Casamiento Pueblerino"", ""Acuarela Campesina"" and ""Los Inditos"".",3,0,N/A,46975047
"He has also composed the hymns ""Himno al trabajador Pueblo Salvadoreño"", Himno del Liceo Cristiano ""Revdo.",4,0,N/A,46975047
"Juan Bueno"" (with lyrics by his wife), Himno de la Escuela Ciudad Normal ""Alberto Masferrer"" and others.",5,0,N/A,46975047
"In 2004 he was recognized by the FLADEM (Foro Latinoamericano de Educación Musical), and awarded a Distinguished Honorary membership, the first Salvadoran to receive this recognition for his contributions to Latin American identity.",6,0,N/A,46975047
==,0,1,== References ==,46975047
References ==,1,1,== References ==,46975047
