sentences,sentenceIndex,paragraphIndex,section,wikiId
Bert Boeren (born 1962) is a Dutch jazz trombonist and educator.,0,0,N/A,1197733
"Boeren was born in Vught, Netherlands, 11 March 1962.",0,1,N/A,1197733
"He took up the trombone at the age of sixteen, and in 1981 he went to study classical music at the Conservatory in Utrecht, in 1983 moving to the Conservatory in Hilversum in order to study jazz under Bart van Lier.",1,1,N/A,1197733
"While at Hilversum he took part in workshops with some of the foremost jazz musicians of the day, including Bob Brookmeyer, Frank Foster, Bill Holman, and Mel Lewis.",2,1,N/A,1197733
"Since 1987 he has taught at various Conservatories and schools, including the Rotterdam Conservatory and the Royal Conservatory at the Hague.",0,2,N/A,1197733
"He was chosen to represent the Netherlands as a soloist at the 1989 Nordring Festival in Budapest, in 1990 as part of the European Broadcasting Union Big Band in Austria, and as a soloist at the 1991 Strasbourg European Radioweek.",0,3,N/A,1197733
"Boeren has toured worldwide, both as soloist and as a member of various bands.",0,4,N/A,1197733
"He has played in the Eurojazz Big Band, the Swingcats, the Dutch Swing College Band, the Bob Brookmeyer Big Band, and in Bart's Bones.",1,4,N/A,1197733
"In 1992 he appeared as a soloist at the Classical Jazz Festival in Palm Springs, California.",2,4,N/A,1197733
"He's currently playing with the Jazz Orchestra of the Concertgebouw, Masters of Swing, and the Frits Landesbergen Baileo Big Band.",0,5,N/A,1197733
He can be heard on the Daybreak album 'en blanc et noir' #11 with the Rob van Bavel Trio.,0,6,N/A,1197733
Boeren is an artist/clinician for Michael Rath Trombones.,0,7,N/A,1197733
His personal instrument is a brass/nickel silver Rath R1.,1,7,N/A,1197733
==,0,8,== References ==,1197733
References ==,1,8,== References ==,1197733
==,0,9,== External links ==,1197733
External links ==,1,9,== External links ==,1197733
"Bert Boeren (Jazzmasters entry, listing recording, tours, awards, etc.)",0,10,== External links ==,1197733
Jazz Orchestra of the Concertgebouw,0,11,== External links ==,1197733
