sentences,sentenceIndex,paragraphIndex,section,wikiId
"Mark Alan Knight (born 8 January 1973), also known as TDK and Madfiddler, is a British musician, video game music composer and sound designer.",0,0,N/A,43866196
"He started out writing chiptune and module file music in the Amiga demoscene, and began his games industry career as a composer in 1992.",1,0,N/A,43866196
"He continued until 2000 when he moved to sound design, and since 2014 has had a split role as a sound designer and composer.",2,0,N/A,43866196
==,0,1,== Biography ==,43866196
Biography ==,1,1,== Biography ==,43866196
"Born in Brighton, East Sussex in England on 8 January 1973, his grandfather started teaching him the violin when he was 6.",0,2,== Biography ==,43866196
At 10 years old he was given a Commodore 64 home computer and took an interest in electronic music.,1,2,== Biography ==,43866196
"Whilst studying in college he began writing music on the Amiga, releasing music within the demoscene.",2,2,== Biography ==,43866196
"Having been refused a university place to study Music Production in 1992, he was given the opportunity to arrange the Wing Commander soundtrack to the Commodore Amiga home computer which led him to full-time employment with the developer Mindscape.",3,2,== Biography ==,43866196
"Having left Mindscape in 1997, Knight wrote the soundtrack for Duke Nukem: Total Meltdown before accepting a position at Bullfrog Productions, a development company owned by Electronic Arts, working on games such as Dungeon Keeper 2, Populous: The Beginning and Theme Park World – which won a BAFTA for Best Sound.",0,3,== Biography ==,43866196
"In 2000, Mark changed career direction and lead the sound design team on the EA Sports F1 series, stating that ""If truth be told however, it was a simple choice of either F1 or Harry Potter"".",1,3,== Biography ==,43866196
"He left EA in 2003, and after spending time at Visual Science he joined Codemasters in 2007 working on their DiRT, F1 and GRID franchises.",2,3,== Biography ==,43866196
"Knight has performed on the electric violin with the folk punk band Tricks Upon Travellers (1994–2000), K-Passa (2000–2001, 2008–present), Blue Horses (2002–2003), 4-4-2 (2004), Laura Kenny (2006), Silver Dogs (2006–2007), Bleeding Hearts (2009–2011) and has worked as a session musician for bands such as Pepe Deluxé, The Divine Comedy, C64 Audio.com, and Frost*.",0,4,== Biography ==,43866196
He also administers the Fiddle and Alternative Strings Forum.,1,4,== Biography ==,43866196
"In 2012 Knight released his first TDK chiptune album, and continues to compose music in this style and in 2015 Knight announced his return to video game composition with F1 2015.",0,5,== Biography ==,43866196
He was nominated for Best Western Game Composer (2015) at the Annual Game Music Awards.,1,5,== Biography ==,43866196
"Knight resigned from Codemasters the day F1 2017 launched and is now running his Audio Production company, SONiC FUEL, full time.",2,5,== Biography ==,43866196
"He contributed demo-music and patches to the Commodore 64 SID chip emulator, inSIDious, from Impact Soundworks in 2020  and in 2021 he returned to the demoscene by contributing the music for the Melon Design demo, Cortez.",0,6,== Biography ==,43866196
==,0,7,== Personal life ==,43866196
Personal life ==,1,7,== Personal life ==,43866196
"Knight lives in Warwickshire, England.",0,8,== Personal life ==,43866196
==,0,9,== Discography ==,43866196
Discography ==,1,9,== Discography ==,43866196
===,0,10,== Discography == | === Video games ===,43866196
