sentences,sentenceIndex,paragraphIndex,section,wikiId
"Lydia Ainsworth is a Canadian composer, producer and singer based in Toronto.",0,0,N/A,46407540
"She has released three albums, the Juno-nominated Right From Real, Darling of the Afterglow, and Phantom Forest.",1,0,N/A,46407540
==,0,1,== Early life and education ==,46407540
Early life and education,1,1,== Early life and education ==,46407540
==,2,1,== Early life and education ==,46407540
Ainsworth was born in Toronto to a singer-songwriter father and a set designer mother.,0,2,== Early life and education ==,46407540
She began learning cello at age 10 and attended the Etobicoke School of the Arts as a teenager.,1,2,== Early life and education ==,46407540
She completed a Bachelor's degree in music composition at McGill University and was named an Emerging Artist by the Canada Council for the Arts in 2008.,2,2,== Early life and education ==,46407540
She moved to New York City to complete a Master's degree in music composition on a grant at New York University.,3,2,== Early life and education ==,46407540
==,0,3,== Career ==,46407540
Career ==,1,3,== Career ==,46407540
"Aisworth began composing for student films while at McGill University, and in 2011 she composed the score for the film The Woods directed by Matthew Lessner.",0,4,== Career ==,46407540
"She began recording her first album, Right from Real, in her New York apartment, but completed the album in Toronto.",1,4,== Career ==,46407540
The album was released in September 2014 by Montreal-based independent label Arbutus Records; in 2015 it was a nominee for the Juno Award for the Electronic Album of the Year.,2,4,== Career ==,46407540
"In 2016, she was named by CBC Music as one of ""6 Canadian female producers you need to know.",3,4,== Career ==,46407540
"""Ainsworth released a video, ""Afterglow"" in February, 2017, in advance of her second album, Darling of the Afterglow, which was released in March that year.",4,4,== Career ==,46407540
"In March 2021, Ainsworth announced her fourth album, Sparkles & Debris, which was released on May 21, 2021.",5,4,== Career ==,46407540
==,0,5,== Discography ==,46407540
Discography ==,1,5,== Discography ==,46407540
2014 -,0,6,== Discography ==,46407540
Right from Real,1,6,== Discography ==,46407540
2017 - Darling of the Afterglow,0,7,== Discography ==,46407540
2019 - Phantom Forest,0,8,== Discography ==,46407540
2021 - Sparkles & Debris,0,9,== Discography ==,46407540
==,0,10,== References ==,46407540
References ==,1,10,== References ==,46407540
==,0,11,== External links ==,46407540
External links ==,1,11,== External links ==,46407540
Lydia Ainsworth's Website,0,12,== External links ==,46407540
Lydia Ainsworth on Arbutus Records,0,13,== External links ==,46407540
