sentences,sentenceIndex,paragraphIndex,section,wikiId
Povl Hamburger   (22 June 1901 - 20 November 1972) was a Danish organist and composer.,0,0,N/A,22617432
"Notable works include Musikens Historie I-II, 1936–37, Harmonilære, 1939, Modulationslære, 1941, Kirketoneart, 1948, and Harmonisk analyse, 1951.",0,1,N/A,22617432
He was once renowned for his ability to play the piano standing up.,1,1,N/A,22617432
