sentences,sentenceIndex,paragraphIndex,section,wikiId
"Michele Cozzoli (3 May 1915 – 31 August 1961) was an Italian composer, conductor and arranger.",0,0,N/A,51556133
==,0,1,== Biography ==,51556133
Biography ==,1,1,== Biography ==,51556133
"Born in Naples, Cozzoli studied piano and violin under the composer Raffaele Caravaglios.",0,2,== Biography ==,51556133
"After the military service, he made his professional debut as a conductor, before focusing into composing and arranging music for films and revues.",1,2,== Biography ==,51556133
"Cozzoli was also a songwriter, and some of his compositions participated to the Festival di Napoli and to the Sanremo Music Festival.",2,2,== Biography ==,51556133
==,0,3,== Selected filmography ==,51556133
Selected filmography ==,1,3,== Selected filmography ==,51556133
Falsehood (1952),0,4,== Selected filmography ==,51556133
Torna! (1953),0,5,== Selected filmography ==,51556133
The White Angel (1955),0,6,== Selected filmography ==,51556133
Sunset in Naples (1955),0,7,== Selected filmography ==,51556133
Sangue di zingara (1956),0,8,== Selected filmography ==,51556133
Mermaid of Naples (1956),0,9,== Selected filmography ==,51556133
Serenata a Maria (1957),0,10,== Selected filmography ==,51556133
Oh!,0,11,== Selected filmography ==,51556133
Sabella (1957),1,11,== Selected filmography ==,51556133
Il Conte di Matera (1957),0,12,== Selected filmography ==,51556133
Cavalier in Devil's Castle (1959),0,13,== Selected filmography ==,51556133
World of Miracles (1959),0,14,== Selected filmography ==,51556133
The Pirate and the Slave Girl (1959),0,15,== Selected filmography ==,51556133
Pirates of the Coast (1960),0,16,== Selected filmography ==,51556133
Le signore (1960),0,17,== Selected filmography ==,51556133
Knight of 100 Faces (1960),0,18,== Selected filmography ==,51556133
Sword in the Shadows (1961),0,19,== Selected filmography ==,51556133
Guns of the Black Witch (1961),0,20,== Selected filmography ==,51556133
==,0,21,== References ==,51556133
References ==,1,21,== References ==,51556133
==,0,22,== External links ==,51556133
External links ==,1,22,== External links ==,51556133
Cozzoli Michele Cozzoli at AllMusic,0,23,== External links ==,51556133
Michele Cozzoli discography at Discogs,0,24,== External links ==,51556133
Michele Cozzoli at IMDb,0,25,== External links ==,51556133
