sentences,sentenceIndex,paragraphIndex,section,wikiId
"Magnus Broo (born 27 June 1965 in Husqvarna, Västervik, Småland, Sweden) is a Swedish jazz musician (trumpet) known from own recordings and collaboration with Norwegian jazz musicians like in the band Atomic.",0,0,N/A,44351794
==,0,1,== Career ==,44351794
Career ==,1,1,== Career ==,44351794
"Broo is the son of trumpeter, raised in Västervik, and participated in Visby big band before he attended musical training at North Texas State University (1984–1990).",0,2,== Career ==,44351794
"Back in Sweden, he was incorporated into Fredrik Norén Band (1991–1999), and also collaborated in the orchestra of Lennart Åberg.",1,2,== Career ==,44351794
"Broo's expression is a continuation of free jazz and Ornette Coleman's style from the 1960'th, and he is central in the Norwegian/Swedish band Atomic (1999–).",2,2,== Career ==,44351794
"He also leads his own 'Magnus Broo Quartet with Torbjörn Gulz on piano, Mattias Welin on bass and Jonas Holgersson on drums.",3,2,== Career ==,44351794
"They released the albums Sudden Joy (1999), Levitaton (2001), Sugar Promise(2003) and Pain Body (2008).",4,2,== Career ==,44351794
"Moreover, he also collaborates in Fredrik Nordström Quintet.",5,2,== Career ==,44351794
==,0,3,== Discography ==,44351794
Discography ==,1,3,== Discography ==,44351794
===,0,4,== Discography == | === Solo albums ===,44351794
Solo albums ===,1,4,== Discography == | === Solo albums ===,44351794
"The Magnus Broo Quartet1999: Sudden Joy (Dragon Records), live recording",0,5,== Discography == | === Solo albums ===,44351794
2002:,0,6,== Discography == | === Solo albums ===,44351794
Levitation (Dragon Records),1,6,== Discography == | === Solo albums ===,44351794
2003:,0,7,== Discography == | === Solo albums ===,44351794
Sugarpromise (Moserobie Music),1,7,== Discography == | === Solo albums ===,44351794
2008:,0,8,== Discography == | === Solo albums ===,44351794
Painbody (Moserobie Music)Magnus Broo Trio2018: Rules (Moserobie Music),1,8,== Discography == | === Solo albums ===,44351794
"Other projects2008: Game (PNL), with Paal Nilssen-Love",0,9,== Discography == | === Solo albums ===,44351794
2010:,0,10,== Discography == | === Solo albums ===,44351794
Swedish Wood (Moserobie),1,10,== Discography == | === Solo albums ===,44351794
2013: Bubble (Moserobie),0,11,== Discography == | === Solo albums ===,44351794
===,0,12,== Discography == | === Collaborations ===,44351794
Collaborations ===,1,12,== Discography == | === Collaborations ===,44351794
Within Atomic2001: Feet Music (Jazzland Recordings),0,13,== Discography == | === Collaborations ===,44351794
2003: Boom Boom (Jazzland Recordings),0,14,== Discography == | === Collaborations ===,44351794
2004:,0,15,== Discography == | === Collaborations ===,44351794
"Nuclear Assembly Hall (Okka Disk), with ""School Days""",1,15,== Discography == | === Collaborations ===,44351794
2005:,0,16,== Discography == | === Collaborations ===,44351794
"The Bikini Tapes (Jazzland Recordings), live recording",1,16,== Discography == | === Collaborations ===,44351794
2006: Happy New Ears (Jazzland Recordings),0,17,== Discography == | === Collaborations ===,44351794
2008:,0,18,== Discography == | === Collaborations ===,44351794
Retrograde (Jazzland Recordings),1,18,== Discography == | === Collaborations ===,44351794
2008:,0,19,== Discography == | === Collaborations ===,44351794
"Distil (Okka Disk), with ""School Days""",1,19,== Discography == | === Collaborations ===,44351794
2010: Theater Tilters (Jazzland Recordings),0,20,== Discography == | === Collaborations ===,44351794
2011: Here Comes Everybody (Jazzland Recordings),0,21,== Discography == | === Collaborations ===,44351794
2013:,0,22,== Discography == | === Collaborations ===,44351794
There's A Hole in the Mountain (Jazzland Recordings),1,22,== Discography == | === Collaborations ===,44351794
2015:,0,23,== Discography == | === Collaborations ===,44351794
Lucidity (Jazzland Recordings),1,23,== Discography == | === Collaborations ===,44351794
2017: Six Easy Pieces (Odin Records),0,24,== Discography == | === Collaborations ===,44351794
2018:,0,25,== Discography == | === Collaborations ===,44351794
Pet Variations (Odin Records)With Fredrik Nordström Quintet2004: Moment (Moserobie Music),1,25,== Discography == | === Collaborations ===,44351794
2005:,0,26,== Discography == | === Collaborations ===,44351794
No Sooner Said Than Done (Moserobie Music),1,26,== Discography == | === Collaborations ===,44351794
"2008: Live in Coimbra (Clean Feed)With Adam Lane, Ken Vandermark and Paal Nilssen-Love2007: 4 Corners (Clean Feed)Within ""Boots Brown""2007: Boots Brown (Slottet Records)",0,27,== Discography == | === Collaborations ===,44351794
2014:,0,28,== Discography == | === Collaborations ===,44351794
"Dashes To Dashes (Häpna Records)Within ""Angles""2008:",1,28,== Discography == | === Collaborations ===,44351794
Every Woman Is A Tree (Clean Feed),2,28,== Discography == | === Collaborations ===,44351794
2010: Epileptical West : Live in Coimbra (Clean Feed)With Marilyn Crispell2009: Collaborations (Leo Records)Within,0,29,== Discography == | === Collaborations ===,44351794
"""The Godforgottens""2009: Never Forgotten, Always Remembered (Clean Feed)Within ""IPA""2009: Lorena (Bolage Records)",1,29,== Discography == | === Collaborations ===,44351794
2011:,0,30,== Discography == | === Collaborations ===,44351794
It's A Delicate Thing (Bolage Records)Within,1,30,== Discography == | === Collaborations ===,44351794
"""The Resonance Ensemble""2011: Kafka in Flight (Not Two Records)",2,30,== Discography == | === Collaborations ===,44351794
