sentences,sentenceIndex,paragraphIndex,section,wikiId
"Robert Oswald (born 1964 in Baltimore, Maryland) is an American drummer.",0,0,N/A,11279986
Oswald is best known as the drummer for Karma To Burn.,1,0,N/A,11279986
"He plays in the band Year Long Disaster, who feature an identical line up, as well as recording as Crack Angel.",2,0,N/A,11279986
"He has previously been a member of various bands, including Mondo Generator, Nebula,  Buttsteak, Lee Harvey Keitel Band, Caffeine Driven Stress Magnets and Jade.",3,0,N/A,11279986
He currently resides in the Laurel Canyon area of Los Angeles with the rest of his band mates.,4,0,N/A,11279986
In 2012 Rob announced that he had retired from music via a post on his personal Facebook account.,5,0,N/A,11279986
==,0,1,== Discography ==,11279986
Discography ==,1,1,== Discography ==,11279986
===,0,2,== Discography == | === Karma To Burn ===,11279986
Karma To Burn =,1,2,== Discography == | === Karma To Burn ===,11279986
==,2,2,== Discography == | === Karma To Burn ===,11279986
"Karma To Burn (Roadrunner Records, 1997)",0,3,== Discography == | === Karma To Burn ===,11279986
"Wild, Wonderful... Purgatory (Roadrunner Records, 1999)",0,4,== Discography == | === Karma To Burn ===,11279986
"Almost Heathen (Spitfire Records, 2001)",0,5,== Discography == | === Karma To Burn ===,11279986
"Appalachian Incantation (Napalm Records, 2010)",0,6,== Discography == | === Karma To Burn ===,11279986
"V (Napalm Records, 2011)",0,7,== Discography == | === Karma To Burn ===,11279986
===,0,8,== Discography == | === Other ===,11279986
Other ===,1,8,== Discography == | === Other ===,11279986
"Mondo Generator - Cocaine Rodeo (2000, Southern Lord)",0,9,== Discography == | === Other ===,11279986
==,0,10,== References ==,11279986
References ==,1,10,== References ==,11279986
==,0,11,== External links ==,11279986
External links ==,1,11,== External links ==,11279986
www.roboswald.us,0,12,== External links ==,11279986
