sentences,sentenceIndex,paragraphIndex,section,wikiId
"Klyment Vasilyovich Kvitka (Ukrainian: Климент Васильович Квітка) (1880-1953) was a Ukrainian musicologist and ethnographer, and the husband of poet Lesya Ukrainka.",0,0,N/A,43765794
The Kvitka family played an important role in the initiative of the preservation of kobzar music by means of sound recording using the recently invented phonograph.,1,0,N/A,43765794
==,0,1,== References ==,43765794
References ==,1,1,== References ==,43765794
