sentences,sentenceIndex,paragraphIndex,section,wikiId
"Sophie Lebrun Dulken (20 July 1781 – 23 July 1863) was a German pianist and composer, the daughter of Munich court oboist Ludwig August Lebrun and singer and composer Francesca Lebrun (Franziska Danzi).",0,0,N/A,30253998
Sophie Lebrun was born in London while her mother was on tour.,1,0,N/A,30253998
"She studied singing with her uncle, composer Franz Danzi, and piano with Andreas Streicher.",2,0,N/A,30253998
"After completing her studies, Lebrun toured in Europe and became a well-known concert pianist.",0,1,N/A,30253998
"She married Munich court piano maker J.L. Dülken in 1799 and had children Theobald (b. 1800), who married Louise David the famous pianist, Louise (b. 1805), Fanny (b. 1807)  and Violande (b. 1810), all of whom became musicians.",1,1,N/A,30253998
Lebrun composed sonatas and other piano works which were unpublished and became lost.,2,1,N/A,30253998
She died in Munich.,3,1,N/A,30253998
==,0,2,== References ==,30253998
References ==,1,2,== References ==,30253998
