sentences,sentenceIndex,paragraphIndex,section,wikiId
"Andrew Paul Woolfolk II (born October 11, 1950, in Texas, United States) is an American saxophonist.",0,0,N/A,7215407
"Andrew played in the United States School in Orleans, France school band during his father's military deployment.",1,0,N/A,7215407
"Woolfolk  was a longtime member of the band Earth, Wind & Fire.",0,1,N/A,7215407
"He has also collaborated with artists such as Deniece Williams, Stanley Turrentine, Phil Collins, Twennynine, Philip Bailey, and Level 42.",1,1,N/A,7215407
==,0,2,== Biography ==,7215407
Biography ==,1,2,== Biography ==,7215407
"Woolfolk attended East High School in Denver, Colorado.",0,3,== Biography ==,7215407
"Within 1972 he joined the band Earth, Wind & Fire as a saxophonist, going on to become a longstanding member of such.",1,3,== Biography ==,7215407
During 2017 Woolfolk was eventually inducted into the Colorado Music Hall of Fame.,2,3,== Biography ==,7215407
==,0,4,== Collaborations ==,7215407
Collaborations ==,1,4,== Collaborations ==,7215407
"Aside from his work with EW&F, Woolfolk played the saxophone on Valerie Carter's 1977 album Just a Stone's Throw Away, Deniece Williams' 1977 LP Song Bird, Twennynine's 1979 album Best of Friends, and Stanley Turrentine's 1981 LP Tender Togetherness.",0,5,== Collaborations ==,7215407
"He later performed on Level 42's 1983 album Standing in the Light, Philip Bailey's 1984 Grammy-nominated LP",1,5,== Collaborations ==,7215407
"The Wonders of His Love, and Bailey's 1986 Grammy-winning album Triumph.",2,5,== Collaborations ==,7215407
Woolfolk also played the saxophone on Tracie Spencer's 1988 self titled album and on Phil Collins' 1996 album Dance Into the Light.,3,5,== Collaborations ==,7215407
==,0,6,== References ==,7215407
References ==,1,6,== References ==,7215407
