sentences,sentenceIndex,paragraphIndex,section,wikiId
David Willardson is an American artist.,0,0,N/A,19851403
He attended the Art Center College of Design.,0,1,N/A,19851403
"He has worked on Disney characters, designing a ""new look"" for many of Disney's movie posters, and worked on Disney movie campaigns for 17 years.",1,1,N/A,19851403
"As an award-winning illustrator in the 1970s, Willardson was instrumental in the rise of airbrush art in pop culture, leading to a prolific career in illustration and design.",0,2,N/A,19851403
"His work includes the covers of Jerry Lee Lewis' There Must Be More to Love Than This (1970), the soundtrack album for American Graffiti (1973) and the Refreshments' Fizzy Fuzzy Big & Buzzy (1996), as well as Rolling Stone magazine cover art and the Fender guitar poster series.",1,2,N/A,19851403
"Willardson is a ""pep"" artist.",0,3,N/A,19851403
==,0,4,== References ==,19851403
References ==,1,4,== References ==,19851403
