sentences,sentenceIndex,paragraphIndex,section,wikiId
Stanislav Gorkovenko (30 January 1938 – 26 November 2018) was a Soviet and Russian conductor from Baku who graduated from the Azerbaijan and Saint Petersburg Conservatories where he was under guidance from Nikolai Rabinovich.,0,0,N/A,41609250
From 1967 to 1978 he was in charge of the Leningrad Music Hall Orchestra and since 1978 was a head conductor of the Solovyov-Sedoi Gubernatorial Orchestra.,1,0,N/A,41609250
He is also an author of numerous songs and operas that are designed for children.,2,0,N/A,41609250
One of his operas called Ognivo was staged at the Samara Opera and Ballet Theatre.,3,0,N/A,41609250
==,0,1,== References ==,41609250
References ==,1,1,== References ==,41609250
==,0,2,== External links ==,41609250
External links ==,1,2,== External links ==,41609250
Stanislav Gorkovenko at IMDb,0,3,== External links ==,41609250
