sentences,sentenceIndex,paragraphIndex,section,wikiId
"Homer G. Tasker (February 19, 1899 – January 9, 1990) was an American sound engineer.",0,0,N/A,32693459
He was nominated for two Academy Awards in the category Sound Recording.,1,0,N/A,32693459
==,0,1,== Selected filmography ==,32693459
Selected filmography ==,1,1,== Selected filmography ==,32693459
Three Smart Girls (1936),0,2,== Selected filmography ==,32693459
One Hundred Men and a Girl (1937),0,3,== Selected filmography ==,32693459
==,0,4,== References ==,32693459
References ==,1,4,== References ==,32693459
==,0,5,== External links ==,32693459
External links ==,1,5,== External links ==,32693459
Homer G. Tasker at IMDb,0,6,== External links ==,32693459
