sentences,sentenceIndex,paragraphIndex,section,wikiId
"Glenn Jones (born October 1, 1953) is an American guitarist, He is most recognized for his work in the experimental rock group Cul de Sac.",0,0,N/A,38978684
==,0,1,== History ==,38978684
History ==,1,1,== History ==,38978684
"At the age of fourteen Jones picked up playing the acoustic guitar, which he purchased after hearing Axis: Bold as Love.",0,2,== History ==,38978684
"During the early seventies, Jones discovered American primitive guitar and became influenced by Robbie Basho and John Fahey.",1,2,== History ==,38978684
It wasn't until he was asked by Robin Amos to join Shut-Up that he began playing an electric guitar.,2,2,== History ==,38978684
"In 1989, he founded Cul de Sac with Amos in Boston, Massachusetts.",3,2,== History ==,38978684
==,0,3,== Discography ==,38978684
Discography ==,1,3,== Discography ==,38978684
"This Is the Wind That Blows It Out: Solos for 6 & 12 String Guitar (Strange Attractors, 2004)",0,4,== Discography ==,38978684
"Against Which the Sea Continually Beats (Strange Attractors, 2007)",0,5,== Discography ==,38978684
"Barbecue Bob in Fishtown (Strange Attractors, 2009)",0,6,== Discography ==,38978684
"Even to Win is to Fail (split with 'Eastmont Syrup' by The Black Twig Pickers & Charlie Parr, Thrill Jockey, 2011)",0,7,== Discography ==,38978684
"The Wanting (Thrill Jockey, 2011)",0,8,== Discography ==,38978684
"My Garden State (Thrill Jockey, 2013)",0,9,== Discography ==,38978684
"Welcomed Wherever I Go (Thrill Jockey, 2014)",0,10,== Discography ==,38978684
"Fleeting (Thrill Jockey, 2016)",0,11,== Discography ==,38978684
"The Giant Who Ate Himself and Other New Works for 6 & 12 String Guitar (Thrill Jockey, 2018)",0,12,== Discography ==,38978684
==,0,13,== References ==,38978684
References ==,1,13,== References ==,38978684
