sentences,sentenceIndex,paragraphIndex,section,wikiId
"Wade Legge (February 4, 1934, Huntington, West Virginia – August 29, 1963, Buffalo, New York) was an American jazz pianist and bassist.",0,0,N/A,16147082
"Wade Legge was born in Huntington, West Virginia, but soon thereafter moved to Buffalo, New York with his parents, both of whom were musicians.",0,1,N/A,16147082
"Legge played more bass than piano in his early years, and it was with the bass that he was first noticed by Milt Jackson, who recommended him to Dizzy Gillespie.",1,1,N/A,16147082
"Gillespie hired him and shortly thereafter moved him to piano; he remained a member of Gillespie's ensemble until 1954, and during that time recorded a date in France as a trio session leader recorded by Vogue and leased to Blue Note.",2,1,N/A,16147082
"Following his tenure with Gillespie, Legge moved to New York City and freelanced there.",0,2,N/A,16147082
"He played in Johnny Richards's orchestra, and appeared on sessions with Charles Mingus, Sonny Rollins, Joe Roland, Bill Hardman, Pepper Adams, Jimmy Knepper, and Jimmy Cleveland.",1,2,N/A,16147082
Legge was one of three pianists who recorded with Gryce/Byrd Jazz Lab Quintets during 1957 and appeared on more than 50 recordings before returning to Buffalo in 1959.,2,2,N/A,16147082
"In August 1963, Wade Legge died of a bleeding stomach ulcer.",3,2,N/A,16147082
He was 29 years old.,4,2,N/A,16147082
==,0,3,== Discography ==,16147082
Discography ==,1,3,== Discography ==,16147082
===,0,4,== Discography == | === As leader ===,16147082
As leader ===,1,4,== Discography == | === As leader ===,16147082
"Wade Legge Trio (Blue Note BLP 5031, 1953, possibly issued 1954) (leased from French Vogue)",0,5,== Discography == | === As leader ===,16147082
===,0,6,== Discography == | === As sideman ===,16147082
As sideman =,1,6,== Discography == | === As sideman ===,16147082
==,2,6,== Discography == | === As sideman ===,16147082
With Jimmy Cleveland,0,7,== Discography == | === As sideman ===,16147082
"Introducing Jimmy Cleveland and His All Stars (EmArcy, 1955)With",0,8,== Discography == | === As sideman ===,16147082
Dizzy Gillespie,1,8,== Discography == | === As sideman ===,16147082
"The Great Blue Star Sessions 1952-1953 (EmArcy, 1952-53 [2004])",0,9,== Discography == | === As sideman ===,16147082
"Afro (Norgran, 1954)",0,10,== Discography == | === As sideman ===,16147082
"Dizzy and Strings (Norgran, 1954)",0,11,== Discography == | === As sideman ===,16147082
"Jazz Recital (Norgran, 1955)With Gigi Gryce",0,12,== Discography == | === As sideman ===,16147082
"Jazz Lab (Columbia, 1957) – with Donald Byrd",0,13,== Discography == | === As sideman ===,16147082
"Gigi Gryce and the Jazz Lab Quintet (Riverside, 1957)With",0,14,== Discography == | === As sideman ===,16147082
Milt Jackson,1,14,== Discography == | === As sideman ===,16147082
"Meet Milt Jackson (Savoy, 1956)",0,15,== Discography == | === As sideman ===,16147082
"Roll 'Em Bags (Savoy, 1956)With",0,16,== Discography == | === As sideman ===,16147082
Jackie McLean,1,16,== Discography == | === As sideman ===,16147082
"Alto Madness (Prestige, 1957) – with John JenkinsWith Charles Mingus",0,17,== Discography == | === As sideman ===,16147082
"The Clown (Atlantic, 1957)",0,18,== Discography == | === As sideman ===,16147082
"Tonight at Noon (Atlantic, 1957-1961)With Joe Roland",0,19,== Discography == | === As sideman ===,16147082
"Joltin' Joe Roland (Savoy, 1955)With Sonny Rollins",0,20,== Discography == | === As sideman ===,16147082
"Rollins Plays for Bird (Prestige, 1956)",0,21,== Discography == | === As sideman ===,16147082
"Sonny Boy (Prestige, 1956 [1961])",0,22,== Discography == | === As sideman ===,16147082
==,0,23,== References ==,16147082
References ==,1,23,== References ==,16147082
Wade Legge at Allmusic,0,24,== References ==,16147082
"Leonard Feather and Ira Gitler, The Biographical Encyclopedia of Jazz.",0,25,== References ==,16147082
"Oxford, 1999, p. 407.",1,25,== References ==,16147082
==,0,26,== Further reading ==,16147082
Further reading ==,1,26,== Further reading ==,16147082
Buffalo Rising article,0,27,== Further reading ==,16147082
