sentences,sentenceIndex,paragraphIndex,section,wikiId
"Alexandra Leigh Winston (born September 28, 1987) is an American indie pop rock singer-songwriter and multi-instrumentalist from Bloomfield Hills, Michigan.",0,0,N/A,15228478
==,0,1,== Biography ==,15228478
Biography ==,1,1,== Biography ==,15228478
Alex Winston grew up just outside Detroit.,0,2,== Biography ==,15228478
"She is classically trained as an opera singer, and a self-taught guitarist, songwriter, and pianist.",1,2,== Biography ==,15228478
"Winston moved to New York City in 2010, where she began performing as both a solo artist and with bands.",2,2,== Biography ==,15228478
"Working with the production duo The Knocks, Winston released her first EP, The Basement Covers, on independent label Heavy Roc Music later that year.",3,2,== Biography ==,15228478
"Recorded in GarageBand, the EP received significant attention, particularly in the UK, where Winston was often compared to Kate Bush, Joanna Newsom, and PJ Harvey.",4,2,== Biography ==,15228478
"In reviewing the record, The Guardian  noted that ""there hasn't really been a breakthrough US female from what you might call the alternative/Pitchfork camp, but Alex Winston stands a better chance than most.",5,2,== Biography ==,15228478
"""Two singles, ""Choice Notes"" (2010) and ""Locomotive"" (2011) were released and a music video was made for the latter.",6,2,== Biography ==,15228478
"These two songs would later appear on the Sister Wife EP, released in February 2011.",7,2,== Biography ==,15228478
"In 2011, Winston signed with Island Records, and subsequently re-released The Sister Wife EP as well as a collection of Sister Wife remixes.",8,2,== Biography ==,15228478
"Winston's debut album, King Con, came out on V2 Cooperative Music, a Universal imprint.",9,2,== Biography ==,15228478
"The album was produced by Charlie Hugall (Florence and the Machine, Ed Sheeran, Crystal Fighters), Bjorn Yttling (Lykke Li), and The Knocks.""Choice Notes"" was used as the music bed for a European and UK advertisement for the Hyundai ix20  and in an ad for TJ Maxx.",10,2,== Biography ==,15228478
"Winston's 2011 track, ""Velvet Elvis"" was used as the background music to the Google Chrome advert entitled Julie Deane.",11,2,== Biography ==,15228478
"She has performed extensively in the US and in Europe, where she supported Edward Sharpe and the Magnetic Zeros and Gotye, among others.",12,2,== Biography ==,15228478
"She has also played at UK festivals including Bestival, VFest, and the Underage Festival.",13,2,== Biography ==,15228478
"Winston released the single ""101 Vultures"" on her own Rat Rizzo Records imprint in September 2013.",14,2,== Biography ==,15228478
"In 2015, Winston released The Day I Died EP on 300 Entertainment.",15,2,== Biography ==,15228478
"On September 29, 2017, it was announced via Twitter that Winston had embarked on a new pop project entitled Post Precious with Max Hershenow of MS MR.",16,2,== Biography ==,15228478
"The duo released their Crown EP on July 13, 2018.",17,2,== Biography ==,15228478
"Winston released the single, ""Tourist,"" her first solo music in three years, on August 7, 2018.",18,2,== Biography ==,15228478
==,0,3,== Discography ==,15228478
Discography ==,1,3,== Discography ==,15228478
=== EPs =,0,4,== Discography == | === EPs ===,15228478
==,1,4,== Discography == | === EPs ===,15228478
"By the Roots (Pratdal, 2007)",0,5,== Discography == | === EPs ===,15228478
"The Basement Covers EP (Heavy Roc Music, 2010)",0,6,== Discography == | === EPs ===,15228478
"Sister Wife (Heavy Roc Music, 2011; Island Records, 2011)",0,7,== Discography == | === EPs ===,15228478
"Sister Wife (The Remixes) (Island Records, 2011)",0,8,== Discography == | === EPs ===,15228478
"Velvet Elvis (Heavy Roc Music, 2011)",0,9,== Discography == | === EPs ===,15228478
"The Day I Died (300 Entertainment, 2015)",0,10,== Discography == | === EPs ===,15228478
===,0,11,== Discography == | === Albums ===,15228478
Albums ===,1,11,== Discography == | === Albums ===,15228478
"King Con  (V2/Cooperative Music, 2012)",0,12,== Discography == | === Albums ===,15228478
===,0,13,== Discography == | === Singles ===,15228478
Singles =,1,13,== Discography == | === Singles ===,15228478
==,2,13,== Discography == | === Singles ===,15228478
"""Choice Notes"" (2010)",0,14,== Discography == | === Singles ===,15228478
"""Animal Baby"" (2010)",0,15,== Discography == | === Singles ===,15228478
"""Velvet Elvis"" (2011)",0,16,== Discography == | === Singles ===,15228478
"""Sister Wife"" (2011)",0,17,== Discography == | === Singles ===,15228478
"""Locomotive"" (2011)",0,18,== Discography == | === Singles ===,15228478
"""101 Vultures"" (2013)",0,19,== Discography == | === Singles ===,15228478
"""Careless"" (2014)",0,20,== Discography == | === Singles ===,15228478
"""We Got Nothing"" (2015)",0,21,== Discography == | === Singles ===,15228478
"""The Day I Died"" (2015)",0,22,== Discography == | === Singles ===,15228478
"""Tourist"" (2018)",0,23,== Discography == | === Singles ===,15228478
“Miss U 1000000” (2019),0,24,== Discography == | === Singles ===,15228478
“Wash” (2019),0,25,== Discography == | === Singles ===,15228478
===,0,26,== Discography == | === Other songs ===,15228478
Other songs ===,1,26,== Discography == | === Other songs ===,15228478
"""Pet Sematary"" (2010)",0,27,== Discography == | === Other songs ===,15228478
"""Medicine"" (2011)",0,28,== Discography == | === Other songs ===,15228478
"""Pretend It's Love"" (The Postelles featuring Alex Winston) (2013)",0,29,== Discography == | === Other songs ===,15228478
==,0,30,== References ==,15228478
References ==,1,30,== References ==,15228478
==,0,31,== External links ==,15228478
External links ==,1,31,== External links ==,15228478
Alex Winston in session on the Rob da Bank show,0,32,== External links ==,15228478
