sentences,sentenceIndex,paragraphIndex,section,wikiId
"Park Bom (born March 24, 1984), previously known mononymously as Bom, is a South Korean singer.",0,0,N/A,23896686
She is best known as a member of the South Korean girl group 2NE1.,1,0,N/A,23896686
"Park began her musical career in 2006, featuring on singles released by labelmates Big Bang, Lexy, and Masta Wu.",0,1,N/A,23896686
"In 2009, she made her debut as a member of 2NE1 as the main vocalist.",1,1,N/A,23896686
The group went on to become one of South Korea's most popular and best-selling girl groups of all time.,2,1,N/A,23896686
"Park has released two solo singles, ""You and I"" and ""Don't Cry"", which reached number one on the Gaon Digital Chart, the national music chart of South Korea.",3,1,N/A,23896686
She was awarded Best Digital Single at the 2010 Mnet Asian Music Awards.,4,1,N/A,23896686
"Following 2NE1's disbandment in 2016, Park left her group's agency, YG Entertainment, in November 2016.",0,2,N/A,23896686
"In July 2018, she signed with D-Nation Entertainment and released her comeback single, ""Spring"", in March 2019.",1,2,N/A,23896686
"After that, in May 2019, Park Bom released her new repackaged album re: Blue Rose, with the single ""4:44"" featuring Wheein from Mamamoo.",2,2,N/A,23896686
==,0,3,== Early life ==,23896686
Early life ==,1,3,== Early life ==,23896686
"Park Bom was born in Seoul, South Korea, on March 24, 1984.",0,4,== Early life ==,23896686
"Her older sister, Park Go-eun, is a cellist.",1,4,== Early life ==,23896686
"Whilst attending junior high school in the United States, she was diagnosed with attention-deficit hyperactivity disorder (ADHD).",2,4,== Early life ==,23896686
==,0,5,== Career ==,23896686
Career ==,1,5,== Career ==,23896686
===,0,6,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
2006–2013: Career beginnings and breakthrough =,1,6,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
==,2,6,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"Park returned to South Korea to pursue a music career there and repeatedly auditioned to join YG Entertainment, where she was accepted into the company after three years of auditioning according to former YG executive and recording producer Yang Hyun-suk.",0,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"During her time as a trainee at YG, Park was diagnosed with lymphadenitis; Park has continued to suffer from episodes of lymphadenitis ever since.",1,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"In 2006, she featured on two of Big Bang's earliest singles, ""We Belong Together"" and ""Forever with U"".",2,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"Park also collaborated with Lexy on ""Baby Boy"" from her third extended play Rush, and Red Roc on the single ""Along My Way"".",3,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"She has also appeared in a series of promotional music videos for Samsung Anycall of the same name, alongside Lee Hyori, G-Dragon, and Gummy.",4,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"Park was placed as the main vocalist of 2NE1, alongside CL, Dara, and Minzy.",5,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"The group then collaborated with label-mates Big Bang for the song ""Lollipop"" before officially debuting on SBS's The Music Trend on May 17, 2009, where they performed ""Fire"".",6,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"The group achieved significant success with the number-one single ""I Don't Care"" from their first extended play, 2NE1, which won them the Song of the Year award at the 2009 Mnet Asian Music Awards, making them the first rookie group to win a daesang in the same year of debut.",7,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"In August 2009, after finishing promotions for their debut single, the members took a break to focus on individual activities.",8,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"She released her first solo single ""You and I"", which took the number one spot on the Gaon Music Chart for the month of November.",9,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
The single eventually won Best Digital Single at the 2010 Mnet Asian Music Awards.,10,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"By the end of 2011, it was reported that ""You and I"" was downloaded 4,483,364 times, becoming one of the best-selling singles in Korean music history.",11,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
"In late 2010, Park featured on GD & TOP's single ""Oh Yeah"", appearing on both the Korean and Japanese versions of the song as well as the Japanese music video.",12,7,== Career == | === 2006–2013: Career beginnings and breakthrough ===,23896686
